title,authors,number_of_pages,publisher,publication_date,price_in_euros,discount_in_euros,rating,number_of_votes_goodreads,number_of_votes_one_star,number_of_votes_two_stars,number_of_votes_three_stars,number_of_votes_four_stars,number_of_votes_five_stars,bestsellers_rank,isbn13,language,category
Madame Prunier's Fish Cookery Book,Madame Prunier,304,Quadrille Publishing Ltd,2011-04-01,13.13,18.14,3,2,0,0,2,0,0,911325,9781844009589,English,"Food, Drink"
"The Multiple Sclerosis Diet Book : A Low-Fat Diet for the Treatment of M.S., Revised and Expanded Edition","Roy Laver Swank, Barbara Brewer Dugan",416,Bantam Doubleday Dell Publishing Group Inc,1987-04-01,36.77,0.73,3.8,61,6,2,17,9,27,110553,9780385232791,English,"Food, Drink"
The Sous Vide Recipe Book,Norma Miller,160,"Little, Brown Book Group",2015-06-02,7.78,3.72,3.78,9,0,2,1,3,3,107441,9780716023340,English,"Food, Drink"
The Simple Little Vegan Dog Book : Cruelty-Free Recipes for Canines,Michelle Rivera,98,Book Publishing Company,2009-10-05,10.37,0.13,3.54,28,1,5,7,8,7,94123,9781570672439,English,"Food, Drink"
The Ultimate Smoothie Book,Cherie Calbom,384,"Little, Brown & Company",2006-06-15,19.95,0.55,3.62,94,5,12,27,20,30,230120,9780446695794,English,"Food, Drink"
Tacos,Lily Ramirez-Foran,72,Nine Bean Rows Books,2022-02-03,15.47,0.53,4.71,7,0,0,0,2,5,63992,9781999379902,English,"Food, Drink"
The United Nations of Cookies,"Jess Murphy, Eoin Cluskey",72,Nine Bean Rows Books,2022-08-04,15.43,0.57,3.75,4,0,0,1,3,0,158805,9781999379926,English,"Food, Drink"
A Plain Cookery Book for the Working Classes (Dodo Press),Professor Charles Elme Francatelli,88,Dodo Press,2008-11-28,9.13,1.86,3.31,137,16,21,35,34,31,1561845,9781409933120,English,"Food, Drink"
The Comprehensive Guide to Herbalism for Beginners : (2 Books in 1) Grow Medicinal Herbs to Fill Your Herbalist Apothecary with Natural Herbal Remedies and Plant Medicine,"Ava Green, Kate Bensinger",300,Green HopeX,2022-02-20,39.81,7.59,4,6,0,0,2,2,2,1490022,9781956493115,English,"Food, Drink"
The Queen Cookery Books ...,S Beaty-Pownall,150,Nabu Press,2010-03-02,20.41,1.58,1,1,1,0,0,0,0,9781146365888,9781146365888,English,"Food, Drink"
The Queen Cookery Books ...,S Beaty-Pownall,264,Nabu Press,2010-04-03,26.33,0.66,1,1,1,0,0,0,0,9781148517223,9781148517223,English,"Food, Drink"
The Big Sports Recipe Book,,112,Bene Factum Publishing Ltd,2012-07-30,16.75,1.77,2,1,0,1,0,0,0,2698577,9781903071502,English,"Food, Drink"
"Yogiplate : The Fundamentals of Sattvic Food | An easy and practical guide to cooking and eating sattvic food by a former ISKCON monk | Penguin Books, Non-fiction | Ayurveda, Healing & Health",Radhavallabha Das,299,Penguin Random House India,2022-04-15,14.04,1.46,4.8,5,0,0,0,1,4,1831767,9780143454533,English,"Food, Drink"
"Burnt Toast and Other Disasters : A Book of Heroic Hacks, Fabulous Fixes, and Secret Sauces",Cal Peternell,176,HarperCollins Publishers Inc,2021-10-14,26.68,0.82,4,2,0,0,0,2,0,1045370,9780062986740,English,"Food, Drink"
I Love My Ice Cream Maker : The only ice cream maker recipe book you'll ever need,Cooknation,92,Bell & Mackenzie Publishing,2019-04-29,10.59,0.01,4.46,13,0,1,1,2,9,882492,9781912155118,English,"Food, Drink"
"Book of Ices, Including Cream and Water Ices, Sorbets, Mousses, Iced Souffles, and Various Iced Dishes.",B  A Marshall,92,Impala (InternationalMedia Publication and Literary Associates,2006-11-30,14.32,6.68,3,2,0,0,2,0,0,1778357,9781905530083,English,"Food, Drink"
The Best Way - A Book Of Household Hints & Recipes,Various,152,Read Books,2006-05-30,21.30,13.80,4.67,3,0,0,0,1,2,2152881,9781406798326,English,"Food, Drink"
"O Libro Da Empanada/ The Book of Empanadas : Historia, Tradicion E 107 Receitas","Fina Casalderrey, Mariano García",246,Grupo Anaya Comercial,2017-09-11,37.65,4.96,4,3,0,0,1,1,1,1792860,9788497824187,Galician,"Food, Drink"
"The Skinny Gluten Free Slow Cooker Recipe Book : Delicious Gluten Free Recipes Under 300, 400 And 500 Calories",Cooknation,92,Bell & Mackenzie Publishing,2016-09-14,10.59,0.11,3,1,0,0,1,0,0,2736383,9781911219262,English,"Food, Drink"
The Book Of Camp-Lore And Woodcraft - Legacy Edition : Dan Beard's Classic Manual On Making The Most Out Of Camp Life In The Woods And Wilds,Daniel Carter Beard,298,Doublebit Press,2019-12-04,22.02,1.88,4.22,59,0,2,10,20,27,2223617,9781643890265,English,"Food, Drink"
The Book of Great Hors d'Oeuvre,Terence Janericco,800,Houghton Mifflin Harcourt Publishing Company,1990-05-15,86.64,1.86,4,1,0,0,0,1,0,2053447,9780471283928,English,"Food, Drink"
The Big Sports Recipe Book,,112,Bene Factum Publishing Ltd,2012-07-30,16.75,1.77,2,1,0,1,0,0,0,2698577,9781903071502,English,"Food, Drink"
Healthy Forever : The Happiest Weight Loss Book Ever!,Connie Simmonds,200,Bonnier Books Ltd,2018-06-14,18.79,0.71,4.15,13,0,1,2,4,6,1031021,9781788700368,English,"Food, Drink"
"The Gentleman's Companion : Being an Exotic Drinking Book Or, Around the World with Jigger, Beaker and Flask",Charles Henry Baker,232,Echo Point Books & Media,2015-04-30,19.98,0.12,4.36,25,0,0,2,12,11,1027208,9781626541139,English,"Food, Drink"
The Burger King : A Whopper of a Story on Life and Leadership (For Fans of Company History Books like My Warren Buffett Bible or Elon Musk),Jim McLamore,304,Mango Media,2020-05-19,23.18,1.77,3.81,48,0,7,9,18,14,1591507,9781642502824,English,"Food, Drink"
Maple Sugaring,David K. Leff,220,Wesleyan University Press,2015-11-05,23.73,2.27,4.43,7,0,0,1,2,4,2112220,9780819575692,English,"Food, Drink"
Little Tea Book,"Arthur Gray, George Hood",112,Applewood Books,2008-01-01,10.16,0.84,3.24,83,0,21,34,15,13,2551756,9781429010559,English,"Food, Drink"
Intimacy On The Plate (Extra Trim Edition) : 209 Aphrodisiac Recipes to Spice Up Your Love Life at Home Tonight,"Olga Petrenko, Anastasia Petrenko, Gregory V Diehl",306,Identity Publications,2018-01-18,18.36,2.14,4.2,40,0,2,7,12,19,2745273,9781945884412,English,"Food, Drink"
The Little Book of Beer Tips,Andrew Langley,112,Absolute Press,2017-11-28,7.44,1.56,3.5,4,0,1,1,1,1,2576646,9781472954527,English,"Food, Drink"
The Little Book of Wine Tips,Andrew Langley,112,Absolute Press,2017-11-28,8.27,0.23,4,5,1,0,0,1,3,2573807,9781472954480,English,"Food, Drink"
I Love My Omelette Maker : The Only Omelette Maker Recipe Book You'll Ever Need,Cooknation,88,Bell & Mackenzie Publishing,2019-04-29,10.46,0.04,4.44,16,0,0,2,5,9,800260,9781911219972,English,"Food, Drink"
Type 2 Diabetes Cookbook and Action Plan & Blood Pressure Solution - 2 Books in 1 Bundle : Ultimate Beginner's Book Collection to Naturally Lower Your Blood Pressure & Guide To Reverse Diabetes,"Jennifer Louissa, Louise Jiannes, Hmw Publishing",272,A&G DIRECT INC.,2018-05-15,20.69,4.31,4,1,0,0,0,1,0,9781774350232,9781774350232,English,"Food, Drink"
Mb Test Kitchen Favourites: Low-Fat,Murdoch Books Test Kitchen,96,Murdoch Books,2012-02-01,11.54,2.59,5,1,0,0,0,0,1,3669055,9781742666860,English,"Food, Drink"
"70 Top Green Smoothie Recipe Book : Smoothie Recipe & Diet Book for a Sexy, Slimmer & Youthful You","Samantha Michaels, Michaels Samantha",50,Weight A Bit,2013-06-24,10.98,4.82,3.67,18,1,2,5,4,6,2224516,9781628841190,English,"Food, Drink"
"O Libro Da Empanada/ The Book of Empanadas : Historia, Tradicion E 107 Receitas","Fina Casalderrey, Mariano García",246,Grupo Anaya Comercial,2017-09-11,37.65,4.96,4,3,0,0,1,1,1,1792860,9788497824187,Galician,"Food, Drink"
The Natural Estrogen Diet and Recipe Book : Delicious Recipes for a Healthy Lifestyle,M D Lana Liew,240,Hunter House Publishers,2003-10-09,30.39,1.61,2.67,3,0,2,0,1,0,2215932,9781630267285,English,"Food, Drink"
"Good Housekeeping's Book of Menus : Recipes, and Household Discoveries",Good Housekeeping Institute,260,Applewood Books,2008-12-19,19.94,1.06,4.5,2,0,0,0,1,1,2558989,9781429090193,English,"Food, Drink"
Barbecue Cookbook : 140 of the Best Ever Barbecue Meat & BBQ Fish Recipes Book...Revealed!,Samantha Michaels,170,Cooking Genius,2013-08-27,18.07,12.83,3.65,20,1,1,8,4,6,820379,9781628845204,English,"Food, Drink"
Recipes from the Woods : The Book of Game and Forage,Jean-Francois Mallet,240,Phaidon Press Ltd,2016-09-26,40.86,2.14,4.5,4,0,0,0,2,2,1057351,9780714872223,English,"Food, Drink"
The Big Sports Recipe Book,,112,Bene Factum Publishing Ltd,2012-07-30,16.75,1.77,2,1,0,1,0,0,0,2698577,9781903071502,English,"Food, Drink"
Anthony Bourdain Book : The Biography of Anthony Bourdain,University Press,52,Independently Published,2021-04-17,11.22,0.81,3.51,87,10,10,19,22,26,2342567,9798739615398,English,"Food, Drink"
Maple Syrup Book,"Janet Eagleson, Rosemary Hasner",96,Firefly Books Ltd,2012-02-01,16.12,5.38,3.5,28,0,0,16,10,2,2658851,9781770850330,English,"Food, Drink"
The Foxfire Book of Appalachian Cookery,"Sean Brock, T. J. Smith",248,The University of North Carolina Press,2019-09-16,25.49,2.51,4.21,33,0,1,7,9,16,2581798,9781469647548,English,"Food, Drink"
Soup Maker Recipe Book : Soup Recipe Book Soup Maker Cookbook Soup Maker Made Easy Soup Maker Cook Books Soup Maker Recipes: Soup Maker Cookery Books Soup Cleanse Soup Recipes Cookbook,Charlie Mason,52,Createspace Independent Publishing Platform,2018-03-19,9.73,1.38,4.1,10,0,0,4,1,5,2270954,9781986661386,English,"Food, Drink"
The Magic Book of Cookery : Danaan Elderhill,Danaan Elderhill,128,AuthorHouse,2012-06-28,34.48,18.42,5,1,0,0,0,0,1,2173094,9781468582147,English,"Food, Drink"
Little Tea Book,"Arthur Gray, George Hood",112,Applewood Books,2008-01-01,10.16,0.84,3.24,83,0,21,34,15,13,2551756,9781429010559,English,"Food, Drink"
Dedalus Book of Vodka,Geoffrey Elborn,240,DEDALUS LTD,2015-05-31,18.44,5.56,5,1,0,0,0,0,1,2268508,9781907650048,English,"Food, Drink"
The Little Book of Wine Tips,Andrew Langley,112,Absolute Press,2017-11-28,8.27,0.23,4,5,1,0,0,1,3,2573807,9781472954480,English,"Food, Drink"
Intimacy On The Plate (Extra Trim Edition) : 209 Aphrodisiac Recipes to Spice Up Your Love Life at Home Tonight,"Olga Petrenko, Anastasia Petrenko, Gregory V Diehl",306,Identity Publications,2018-01-18,18.36,2.14,4.2,40,0,2,7,12,19,2745273,9781945884412,English,"Food, Drink"
The Book of Tea,Kakuzo Okakura,54,Book Jungle,2009-06-30,12.55,0.75,3.86,13112,248,854,3297,4796,3917,2564999,9781438518916,English,"Food, Drink"
The Art of Dining : The History of Cooking and Eating,"Sara Paston-Williams, National Trust Books",348,HarperCollins Publishers,2012-10-01,40.24,3.25,4.4,20,0,1,2,5,12,1613462,9781907892356,English,"Food, Drink"
Raw Potluck,Lisa Montgomery,136,"Hatherleigh Press,U.S.",2012-01-15,16.28,1.22,3.07,14,1,4,4,3,2,1200709,9781578263981,English,"Food, Drink"
The Breakfast Book,Andrew Dalby,232,Reaktion Books,2015-12-15,13.71,2.29,3.13,23,1,4,11,5,2,2215041,9781780235073,English,"Food, Drink"
K-9 Nation Biscuit Book : Baking for Your Best Friend,Klecko,130,"Minnesota Historical Society Press,U.S.",2009-06-15,12.15,5.35,4.29,7,0,0,2,1,4,1694756,9780873516488,English,"Food, Drink"
Joe : The Coffee Book,"Jonathan Rubinstein, Judith Choate, Steve Pool",160,Rowman & Littlefield,2012-08-12,13.29,7.71,3.49,74,0,10,31,20,13,967483,9780762778652,English,"Food, Drink"
The Star Wars Cookbook: Han Sandwiches and Other Galactic Snacks,Lara Starr,64,Chronicle Books,2018-10-02,23.90,1.10,4,9,0,2,0,3,4,1340106,9781452162997,English,"Food, Drink"
"70 Top Green Smoothie Recipe Book : Smoothie Recipe & Diet Book for a Sexy, Slimmer & Youthful You (with Recipe Journal)",Samantha Michaels,94,Cooking Genius,2014-03-31,13.38,7.92,3.67,18,1,2,5,4,6,1955142,9781632875761,English,"Food, Drink"
The Canape Book,Rachel Bell Maiden,96,Read Books,2008-05-31,19.20,15.00,3,1,0,0,1,0,0,2550013,9781409723677,English,"Food, Drink"
"The Alaska Wild Berry Cookbook : Homestyle Recipes from the Far North, Revised Edition",Alaska Northwest Books,208,Graphic Arts Books,2018-04-24,28.48,0.51,4.8,5,0,0,0,1,4,9781513261201,9781513261201,English,"Food, Drink"
Hangover Food : 35 Restorative Recipes for When You'Re Hurting and Hungry,Dog 'n' Bone Books,64,"Ryland, Peters & Small Ltd",2020-11-05,10.49,0.01,2.5,2,0,1,1,0,0,3745618,9781912983032,English,"Food, Drink"
The Art of Food Sculpture,Yuci Tan,192,Schiffer Publishing Ltd,2001-12-01,18.78,2.22,4,2,0,0,0,2,0,1538757,9780764314544,English,"Food, Drink"
Astrology Mixology : Cocktails and Coasters Written in the Stars,Castle Point Books,24,Castle Point Books,2022-10-11,16.13,3.87,3.5,4,0,1,1,1,1,9781250282224,9781250282224,English,"Food, Drink"
The Hedgewitch's Little Book of Seasonal Magic,Tudorbeth,312,"Llewellyn Publications,U.S.",2022-04-08,15.96,2.04,4.25,12,0,0,2,5,5,1680444,9780738769929,English,"Food, Drink"
The Queen Cookery Books ...,S Beaty-Pownall,168,Nabu Press,2010-02-09,21.90,2.09,1,1,1,0,0,0,0,9781144005229,9781144005229,English,"Food, Drink"
Books and My Food : Original Recipes with Literary Quotations for Every Day in the Year,"Elisabeth Luther Cary, Annie M Jones",254,Nabu Press,2010-03-05,26.07,0.92,4,1,0,0,0,1,0,9781146636612,9781146636612,English,"Food, Drink"
The Queen Cookery Books,S Beaty-Pownall,132,Palala Press,2018-02-16,16.62,0.88,1,1,1,0,0,0,0,9781377749259,9781377749259,English,"Food, Drink"
The Queen Cookery Books,S Beaty-Pownall,144,Palala Press,2018-02-14,16.88,0.62,1,1,1,0,0,0,0,9781377370316,9781377370316,English,"Food, Drink"
The Queen Cookery Books ...,S Beaty-Pownall,264,Nabu Press,2010-04-03,26.33,0.66,1,1,1,0,0,0,0,9781148517223,9781148517223,English,"Food, Drink"
English Cookery Books,Arnold Whitaker Oxford,204,Dogma,2012-08-18,26.70,1.20,5,1,0,0,0,0,1,9783954544134,9783954544134,German,"Food, Drink"
"The ""Queen"" Cookery Books ...",S Beaty-Pownall,160,"BiblioLife, LLC",2010-03-09,21.70,2.29,1,1,1,0,0,0,0,9781147164480,9781147164480,English,"Food, Drink"
The Queen Cookery Books ...,S Beaty-Pownall,150,Nabu Press,2010-03-02,20.41,1.58,1,1,1,0,0,0,0,9781146365888,9781146365888,English,"Food, Drink"
The Queen Cookery Books ......,S Beaty-Pownall,142,Nabu Press,2012-03-01,20.22,1.77,1,1,1,0,0,0,0,9781276529471,9781276529471,English,"Food, Drink"
The Queen Cookery Books ...,S Beaty-Pownall,154,Nabu Press,2010-01-10,21.51,2.48,1,1,1,0,0,0,0,9781141684298,9781141684298,English,"Food, Drink"
Books and My Food : With Literary Quotations and Original Recipes for Every Day in the Year...,"Elisabeth Luther Cary, Annie Maria Jones",252,Nabu Press,2011-09-26,26.10,0.89,4,1,0,0,0,1,0,9781246828269,9781246828269,English,"Food, Drink"
The Easiest Plant-Based Recipe Book Ever. For Everyday Vegan Cooking.,"Peralta C Fernando, Chamorro C Martha, Saudavel LLC",204,Saudavel LLC,2019-05-26,17.33,26.27,5,1,0,0,0,0,1,1103846,9780692146620,English,"Food, Drink"
Laxiba The Fructose Navigator : The Standard for Fructose Intolerance,J N Stratbucker,246,LAXIBA,2016-04-15,24.90,3.90,3,1,0,0,1,0,0,1085690,9781941978412,English,"Food, Drink"
Navigating Smell and Taste Disorders,"Ronald Devere, Marjorie Calvert",208,Demos Medical Publishing,2010-08-31,22.71,1.29,3.75,8,1,0,2,2,3,994822,9781932603965,English,"Food, Drink"
Summer Cooking,"Elizabeth David, Molly O'Neill",248,"The New York Review of Books, Inc",2002-05-01,16.65,1.35,4.18,203,1,3,36,82,81,943917,9781590170045,English,"Food, Drink"
Old Cookery Books and Ancient Cuisine,William Carew Hazlitt,142,IndoEuropeanPublishing.com,2022-02-22,16.41,3.49,3.4,187,12,29,59,47,40,9781644396117,9781644396117,English,"Food, Drink"
"The Sure To Rise Cookery Book : Is Especially Compiled, And Contains Useful Everyday Recipes, Also, Cooking Hints By T. J. Edmonds",T J Edmonds,48,Lector House,2019-11-20,9.22,1.58,4,8,0,0,3,2,3,1507817,9789389509779,English,"Food, Drink"
Molecular Wine Microbiology,"Alfonso V. Carrascosa Santiago, Rosario Munoz, Ramon Gonzalez Garcia",372,Elsevier Science Publishing Co Inc,2011-06-07,104.41,9.58,4,1,0,0,0,1,0,1494027,9780123750211,English,"Food, Drink"
Notes on a Cellar-Book,"George Saintsbury, Thomas Pinney",360,University of California Press,2008-10-15,43.94,2.56,3.53,19,3,0,6,4,6,1314794,9780520253520,English,"Food, Drink"
The 12 Easy Treats of Christmas Cookbook,Spudthedog Books,34,INDEPENDENTLY PUBLISHED,2018-10-04,9.96,0.04,5,1,0,0,0,0,1,9781726695459,9781726695459,English,"Food, Drink"
Old Cookery Books and Ancient Cuisine,William Carew Hazlitt,142,IndoEuropeanPublishing.com,2022-02-22,16.41,3.49,3.4,187,12,29,59,47,40,9781644396117,9781644396117,English,"Food, Drink"
Manuscript Recipe Books as Archaeological Objects : Text and Food in the Early Modern World,Madeline Shanahan,196,Lexington Books,2014-11-18,92.56,27.04,4,1,0,0,0,1,0,9780739191910,9780739191910,English,"Food, Drink"
Old Cookery Books And Ancient Cuisine : Edited By Henry B. Wheatley,"William Carew Hazlitt, Henry B Wheatley",104,Lector House,2020-03-09,10.47,1.53,3.4,187,12,29,59,47,40,9789389582468,9789389582468,English,"Food, Drink"
Old Cookery Books And Ancient Cuisine : Edited By Henry B. Wheatley,"William Carew Hazlitt, Henry B Wheatley",104,Lector House,2020-03-09,10.47,1.53,3.4,187,12,29,59,47,40,9789389582468,9789389582468,English,"Food, Drink"
The Petworth Book of Country House Cooking,Peter Brears,176,PROSPECT BOOKS,2016-04-12,10.82,8.18,4,2,0,0,1,0,1,1613395,9781909248434,English,"Food, Drink"
The Old Waldorf-Astoria Bar Book,Albert S Crockett,188,Martino Fine Books,2015-04-01,12.34,2.76,3.81,26,0,1,8,12,5,1590420,9781614278054,English,"Food, Drink"
A Proper Drink : The Untold Story of How a Band of Bartenders Saved the Civilized Drinking World [A Cocktails Book],Robert Simonson,352,Ten Speed Press,2016-09-20,25.65,2.35,3.96,199,0,10,46,84,59,420485,9781607747543,English,"Food, Drink"
Cafe Royal Cocktail Book,"Jared Mcdaniel Brown, William J Tarling, Frederick Carter",276,Mixellany Limited,2008-05-01,32.62,5.88,4.3,10,0,0,1,5,4,1489500,9781907434136,English,"Food, Drink"
Queer Animals Coloring Book,Amy Subach,48,Microcosm Publishing,2021-04-06,6.80,1.70,4,11,0,1,2,4,4,1270244,9781621062585,English,"Food, Drink"
Margaret Powell's Cookery Book : 500 Upstairs Recipes from Everyone's Favorite Downstairs Kitchen Maid and Cook,Margaret Powell,352,St. Martin's Griffin,2013-10-29,11.48,9.52,3.84,58,2,2,15,23,16,1447165,9781250038562,English,"Food, Drink"
The Little Book of Zen,Tina Chantrey,192,Welbeck Publishing Group,2021-03-30,9.57,0.93,3.8,5,0,0,2,2,1,1603315,9781911610922,English,"Food, Drink"
The Little Book of Frugal Tips,William Fortt,112,Bloomsbury Publishing PLC,2011-07-01,4.36,0.34,4,1,0,0,0,1,0,1613186,9781906650254,English,"Food, Drink"
The Queen Cookery Books ...,S Beaty-Pownall,148,Nabu Press,2010-02-28,20.35,1.64,1,1,1,0,0,0,0,9781146022095,9781146022095,English,"Food, Drink"
Taverns and Drinking in Early America,Sharon V. Salinger,328,Johns Hopkins University Press,2004-09-29,30.75,12.45,4,25,0,2,3,13,7,1878172,9780801878992,English,"Food, Drink"
Jewish Cookery Book,Mr Esther Levy,204,Applewood Books,2007-11-15,14.20,1.80,3.5,2,0,0,1,1,0,1739407,9781557091864,English,"Food, Drink"
"Great Book of Grilled Cheese : 100+ Recipes for the Ultimate Comfort Food, Soups, Salads, and Sides",Kim Wilcox,160,Fox Chapel Publishing,2021-09-14,15.63,0.37,4,72,0,6,15,24,27,1728492,9781497101647,English,"Food, Drink"
Cornbread Nation v. 5 : The Best of Southern Food Writing,"Fred W. Sauceman, John T. Edge",328,University of Georgia Press,2010-04-15,25.18,2.82,4.21,34,0,2,2,17,13,1869959,9780820335070,English,"Food, Drink"
The Handy Nutrition Answer Book,"Patricia Barnes-Svarney, Thomas E. Svarney",374,Visible Ink Press,2015-08-20,33.81,6.18,3.75,8,0,1,2,3,2,1740605,9781578594849,English,"Food, Drink"
"S Is for Southern : A Guide to the South, from Absinthe to Zydeco","Editors of Garden and Gun, David DiBenedetto",400,HARPER WAVE,2017-10-24,47.07,0.93,4.15,177,2,4,33,65,73,1093538,9780062445148,English,"Food, Drink"
The Gentleman's Companion; Being an Exotic Cookery Book,Charles Henry Baker,242,Martino Fine Books,2013-07-10,18.96,1.64,4,2,0,0,1,0,1,1590408,9781614274452,English,"Food, Drink"
"The Anti-Inflammation Diet and Recipe Book, Second Edition : Protect Yourself and Your Family from Heart Disease, Arthritis, Diabetes, Allergies,  and More",Jessica K. Black,260,Hunter House Publishers,2015-10-01,27.29,6.71,3.62,447,14,51,117,176,89,1593591,9781681620930,English,"Food, Drink"
Old Cookery Books and Ancient Cuisine (Dodo Press),W Carew Hazlitt,144,Dodo Press,2007-07-30,11.19,0.80,3.4,187,12,29,59,47,40,9781406544206,9781406544206,English,"Food, Drink"
The Little Book of Tea Tips,Andrew Langley,112,Absolute Press,2017-11-28,7.44,2.06,3.46,24,1,3,8,8,4,1725475,9781472954497,English,"Food, Drink"
"Great Book of Grilled Cheese : 100+ Recipes for the Ultimate Comfort Food, Soups, Salads, and Sides",Kim Wilcox,160,Fox Chapel Publishing,2021-09-14,15.63,0.37,4,72,0,6,15,24,27,1728492,9781497101647,English,"Food, Drink"
The Cocktail Book : A Sideboard Manual for Gentlemen,R L Paget,98,Martino Fine Books,2015-10-09,11.19,1.51,4,2,0,0,0,2,0,1471421,9781614278887,English,"Food, Drink"
The Naked Guide to Cider : Not All Guide Books are the Same,"James Russell, Jones Richard, Joe Burt",272,TANGENT BOOKS,2015-03-31,10.48,8.02,5,1,0,0,0,0,1,1779367,9781910089132,English,"Food, Drink"
The Little Book About Cheese : Matured to Perfection,Orange Hippo!,192,Welbeck Publishing Group,2022-07-26,8.91,1.09,4,1,0,0,0,1,0,1764367,9781800691803,English,"Food, Drink"
Cornbread Nation v. 5 : The Best of Southern Food Writing,"Fred W. Sauceman, John T. Edge",328,University of Georgia Press,2010-04-15,25.18,2.82,4.21,34,0,2,2,17,13,1869959,9780820335070,English,"Food, Drink"
"The Baker's Appendix : The Essential Kitchen Companion, with Deliciously Dependable, Infinitely Adaptable Recipes: A Baking Book",Jessica Reed,112,Random House USA Inc,2017-03-21,19.09,0.41,4.18,60,1,3,6,24,26,358531,9780451495747,English,"Food, Drink"
"The Little Book of Vegetarianism : The Simple, Flexible Guide to Living a Vegetarian Lifestyle",Alexa Kaye,128,Octopus Publishing Group,2019-03-14,7.56,1.44,3.33,6,0,0,4,2,0,1966105,9781786857736,English,"Food, Drink"
Eat This Book : A Carnivore's Manifesto,"Dominique Lestel, Gary Steiner",160,Columbia University Press,2016-03-08,9.30,9.70,2.18,17,7,4,3,2,1,1241158,9780231172974,English,"Food, Drink"
"The No-Salt, Lowest-Sodium Light Meals Book",Donald Gazzaniga,272,St. Martins Press-3PL,2006-07-25,19.58,2.52,4.14,7,0,0,0,6,1,1517093,9780312335021,English,"Food, Drink"
"The Book of Beer Knowledge : Essential Wisdom for the Discerning Drinker, a Useful Miscellany",Jeff Evans,160,CAMRA BOOKS,2008-04-28,20.37,0.13,3.8,20,1,1,5,7,6,1214724,9781852491987,English,"Food, Drink"
Craft Beer : More Than 100 of the World's Top Craft Beers,"Dominic Roskrow, Collins Books",224,HarperCollins Publishers,2018-09-01,8.86,2.14,4.5,4,0,0,1,0,3,1508090,9780008271206,English,"Food, Drink"
The Imperial African Cookery Book : Recipes from English-speaking Africa,Will Sellick,442,Jeppestown Press,2010-07-01,29.63,4.47,4,1,0,0,0,1,0,1113652,9780955393686,English,"Food, Drink"
Little Smoker Book: Getting Into the T Level of Grilling,Franz-Christoph Heel,80,Schiffer Publishing Ltd,2015-03-28,18.15,2.85,5,1,0,0,0,0,1,1542767,9780764347726,English,"Food, Drink"
"Life Is What You Bake It : Recipes, Stories, and Inspiration to Bake Your Way to the Top: A Baking Book",Vallery Lomas,272,Random House USA Inc,2021-09-07,30.18,3.82,4.17,153,0,5,27,58,63,74368,9780593137680,English,"Food, Drink"
"The Centaur's Kitchen : A Book of French, Italian, Greek and Catalan Dishes for Ships' Cooks on the Blue Funnel Line","Patience Gray, Miranda Gray",128,Prospect Books,2010-02-17,12.60,1.40,3,3,1,0,1,0,1,371931,9781903018736,English,"Food, Drink"
"The ""Queen"" Cookery Books ...",S Beaty-Pownall,254,"BiblioLife, LLC",2010-01-09,25.09,0.90,1,1,1,0,0,0,0,9781141563234,9781141563234,English,"Food, Drink"
"Healthy Diet Books : Raw Food or Gluten Free, Amazing for Weight Loss",Anne Reasner,220,Healthy Lifestyles,2013-04-15,13.06,0.44,3.75,4,0,0,2,1,1,9781631878787,9781631878787,English,"Food, Drink"
All-American Christmas,"Sean Duffy, Rachel Campos-duffy",272,HarperCollins Publishers Inc,2021-11-16,33.37,0.63,4.28,482,10,10,79,121,262,958633,9780063046641,English,"Food, Drink"
The Queen Cookery Books ...,S Beaty-Pownall,132,Nabu Press,2010-03-05,19.94,2.05,1,1,1,0,0,0,0,9781146531993,9781146531993,English,"Food, Drink"
The Book of Tea,Kakuzo Okakura,80,"Serenity Publishers, LLC",2008-12-26,8.74,0.96,3.86,13112,248,854,3297,4796,3917,1467848,9781604506068,English,"Food, Drink"
The Little Book of Ties,François Chaille,120,Editions Flammarion,2001-11-10,6.44,5.56,4,4,0,1,0,1,2,1282021,9782080106254,English,"Food, Drink"
The Ghana Cookery Book,British Red Cross Society,328,Jeppestown Press,2007-07-30,24.82,10.98,4,2,0,0,1,0,1,1260183,9780955393662,English,"Food, Drink"
"The Regency Book of Drinks : Quaffs, Quips, Tipples, and Tales from Grosvenor Square","Amy Finley, Lady Thornwood, Niege Borges",176,ABRAMS,2021-12-23,23.67,4.83,4,11,1,0,2,3,5,1348800,9781419759246,English,"Food, Drink"
"The Little Book of Student Food : Easy Recipes for Tasty, Healthy Eating on a Budget",Alastair Williams,128,Octopus Publishing Group,2019-08-08,7.53,1.47,4.6,5,0,0,1,0,4,1211117,9781787830240,English,"Food, Drink"
The Queen Cookery Books ......,S Beaty-Pownall,192,Nabu Press,2012-03-16,22.50,1.49,1,1,1,0,0,0,0,9781278217512,9781278217512,English,"Food, Drink"
The Book of Tea,Kakuzo Okakura,80,"Serenity Publishers, LLC",2008-12-26,8.74,0.96,3.86,13112,248,854,3297,4796,3917,1467848,9781604506068,English,"Food, Drink"
The Book of Bere : Orkney's Ancient Grain,"Liz Ashworth, Ruth Tait",144,Birlinn General,2017-12-01,9.61,0.39,4.33,3,0,0,0,2,1,1595135,9781780274850,English,"Food, Drink"
