title,authors,number_of_pages,publisher,publication_date,price_in_euros,discount_in_euros,rating,number_of_votes_goodreads,number_of_votes_one_star,number_of_votes_two_stars,number_of_votes_three_stars,number_of_votes_four_stars,number_of_votes_five_stars,bestsellers_rank,isbn13,language,category
The Fifth Book of Peace,Maxine Hong Kingston,416,Random House USA Inc,2004-10-01,18.72,0.28,3.56,356,12,49,108,103,84,1055150,9780679760634,English,Biography
Summary and Analysis of the Immortal Life of Henrietta Lacks : Based on the Book by Rebecca Skloot,Worth Books,60,OPEN ROAD MEDIA,2017-05-16,9.93,1.06,4.13,23,1,2,2,6,12,2177971,9781504046732,English,Biography
Plenty-coups : Chief of the Crows (Second Edition),"Frank B. Linderman, Timothy P. McCleary, Barney Old Coyote, Jr., Phenocia Bauerle",240,University of Nebraska Press,2002-11-01,18.63,3.37,4.31,172,2,3,19,63,85,742705,9780803280182,English,Biography
Twelve Years a Slave (An African American Heritage Book),Solomon Northup,144,Wilder Publications,2008-01-30,25.76,1.94,4.2,110514,1979,3617,15257,38779,50882,1075042,9781604592160,English,Biography
Elon Musk: In His Own Words,B2 Books,160,"Surrey Books,U.S.",2021-08-26,11.06,0.93,3.83,12,0,1,3,5,3,2607601,9781572842984,English,Biography
Wanderland : SHORTLISTED FOR THE WAINWRIGHT PRIZE AND STANFORD DOLMAN TRAVEL BOOK OF THE YEAR AWARD,Jini Reddy,272,Bloomsbury Publishing PLC,2020-06-30,24.41,0.59,3.52,265,7,42,75,89,52,379962,9781472951939,English,Biography
George Washington: A Life in Books,Kevin J. Hayes,408,Oxford University Press Inc,2017-07-13,32.79,4.71,4,45,1,2,8,19,15,2015292,9780190456672,English,Biography
"Sigh, Gone : A Misfit's Memoir of Great Books, Punk Rock, and the Fight to Fit In",Phuc Tran,320,Flatiron Books,2022-04-05,17.32,2.68,4.3,7285,20,113,836,3015,3301,935900,9781250826619,English,Biography
Bob Dylan Anthology Vol. 3 : Celebrating the 200th ISIS Edition,Derek Barker,352,Red Planet Publishing Ltd,2019-10-22,27.95,4.05,3.8,5,0,1,1,1,2,1220755,9781912733941,English,Biography
Sentence : Ten Years and a Thousand Books in Prison,Daniel Genis,320,Penguin Putnam Inc,2022-02-24,27.49,3.51,3.65,249,11,16,78,89,55,1845025,9780525429555,English,Biography
Josephus's The Jewish War : A Biography,Martin Goodman,200,Princeton University Press,2019-10-15,23.28,1.71,3.6,15,1,1,5,4,4,821859,9780691137391,English,Biography
Bass Player Presents The Funky Bass Book,Bill Leigh,248,Hal Leonard Corporation,2010-10-01,15.06,3.94,4.29,14,0,0,2,6,6,1012957,9780879309947,English,Biography
My Reading Adventures : A Book Journal for Kids,Anne Bogel,144,"Harvest House Publishers,U.S.",2022-08-02,16.59,1.41,4.86,28,1,0,0,0,27,483271,9780736983099,English,Biography
Book Marks (Guided Journal) : A Reading Tracker,Book Riot,144,Abrams,2020-02-11,15.04,1.96,2.5,2,1,0,0,1,0,1066651,9781419743573,English,Biography
Safety is No Accident: From 'V' Bombers to Concorde : A Flight Test Engineer's Story,John R W Smith,288,Pen & Sword Books Ltd,2020-11-06,34.78,13.72,4,2,0,0,1,0,1,1462223,9781526769442,English,Biography
William Godwin : A Biographical Study,George Woodcock,280,BLACK ROSE BOOKS,1996-01-01,18.15,2.35,3.67,3,0,0,1,2,0,812940,9780921689485,English,Biography
Defeat : Napoleon's Russian Campaign,Philippe-Paul De Segur,328,"The New York Review of Books, Inc",2008-10-21,18.66,1.34,4.05,276,1,8,60,113,94,555121,9781590172827,English,Biography
Self Care: Volume 6 : A Journal to Reclaim Your Time to Rest and Rejuvenate,Editors of Chartwell Books,160,Book Sales Inc,2021-06-22,9.52,1.48,3.93,15,1,2,1,4,7,3099692,9780785839248,English,Biography
Darwin's Origin of Species,Professor Janet Browne,192,Grove Press / Atlantic Monthly Press,2008-02-18,14.17,0.82,3.73,584,4,37,194,227,122,574971,9780802143464,English,Biography
Reflections : The Sunday Times bestselling book of life lessons from superstar presenter Holly Willoughby,Holly Willoughby,272,Cornerstone,2021-12-21,30.24,11.26,3.54,713,27,80,239,212,155,47426,9781529135718,English,Biography
My Forty Years with Ford,"Charles E. Sorensen, Samuel T. Williamson, David L. Lewis",384,Wayne State University Press,2006-05-30,44.67,3.13,4.13,46,0,1,13,11,21,51858,9780814332795,English,Biography
The Greatest Games : The ultimate book for football fans inspired by the #1 podcast,Jamie Carragher,368,Transworld Publishers Ltd,2021-02-15,30.50,1.00,4.03,181,4,3,34,83,57,301635,9781787634091,English,Biography
Everything I Need to Know I Learned from Dolly Parton : Country Wisdom for Life's Little Challenges,Editors of Media Lab Books,176,Topix Media Lab,2020-11-03,14.99,1.01,4.29,66,1,1,11,18,35,1299372,9781948174619,English,Biography
"50 Philosophy Classics : Thinking, Being, Acting Seeing - Profound Insights and Powerful Thinking from Fifty Key Books",Tom Butler Bowdon,352,John Murray Press,2022-08-02,14.51,5.99,4.1,764,7,18,137,328,274,706061,9781399800976,English,Biography
Dr Johnson's Dictionary : The Book that Defined the World,Henry Hitchings,288,John Murray Press,2006-04-10,10.20,3.80,3.85,251,3,12,65,110,61,404859,9780719566325,English,Biography
The Rodchenkov Affair : How I Brought Down Russia's Secret Doping Empire - Winner of the William Hill Sports Book of the Year 2020,Grigory Rodchenkov,320,Ebury Publishing,2021-10-12,10.80,0.70,4.16,807,0,14,128,380,285,226645,9780753553350,English,Biography
Bloody Alphabet : The Scariest Serial Killers Coloring Book. A True Crime Adult Gift - Full of Famous Murderers. For Adults Only.,Brian Berry,52,Kolme Korkeudet Oy,2020-01-20,21.37,3.63,4.67,6,0,0,0,2,4,255847,9789526929262,English,Biography
Virgin Rebel: Richard Branson In His Own Words,Danielle McLimore,160,Agate Publishing,2013-09-16,11.56,0.43,3.09,11,0,1,8,2,0,654814,9781932841787,English,Biography
Memories of Starobielsk,"Jozef Czapski, Alissa Valles",144,"The New York Review of Books, Inc",2022-03-01,15.96,3.04,3.92,13,0,2,1,6,4,616292,9781681374864,English,Biography
Monster : Living Off the Big Screen,John Gregory Dunne,224,Random House USA Inc,1998-03-17,15.06,0.94,3.57,322,9,31,108,116,58,509459,9780375750243,English,Biography
"Angels and Ages : A short book about Darwin, Lincoln and modern life",Adam Gopnik,224,Quercus Publishing,2010-04-01,9.83,3.34,3.61,943,30,94,283,345,191,323667,9781849161862,English,Biography
"A Chill in the Air : An Italian War Diary, 1939-1940","Iris Origo, Katia Lysy, Lucy Hughes-Hallett",192,"The New York Review of Books, Inc",2018-08-07,14.94,1.56,3.98,421,3,10,97,193,118,616076,9781681372648,English,Biography
"Mummy and Me : An Activity Book: Complete Together, Keep Forever",Rebecca Meldrum,192,Orion Publishing Co,2020-05-26,14.53,1.47,4.33,9,0,1,0,3,5,5410,9781841883533,English,Biography
Centaur : Shortlisted For The William Hill Sports Book of the Year 2017,"Declan Murphy, Ami Rao",336,Transworld Publishers Ltd,2018-03-08,12.22,0.28,4.09,183,3,13,31,54,82,347646,9781784162160,English,Biography
Hindoo Holiday,"J. R. Ackerley, Eliot Weinberger",320,"The New York Review of Books, Inc",2000-01-31,19.38,0.62,3.59,423,21,41,117,155,89,626563,9780940322257,English,Biography
This Book Has Balls : Sports Rants from the MVP of Talking Trash,Michael Rapaport,304,Atria Books,2018-08-14,17.15,1.85,3.65,446,15,35,138,162,96,1069562,9781501160325,English,Biography
The Harbour Within : A Book of Simple Spirituality,Sister Consilio,208,HACHETTE BOOKS IRELAND,2018-02-27,8.28,8.72,3.85,13,0,0,5,5,3,352366,9781473650237,English,Biography
On Form : The Times Book of the Year,Mike Brearley,416,"Little, Brown Book Group",2022-06-28,12.46,4.54,3.47,66,3,7,22,24,10,383635,9781472121806,English,Biography
The Hitler of History,John Lukacs,304,Random House USA Inc,1998-12-01,16.68,1.32,3.9,220,4,10,60,77,69,683870,9780375701139,English,Biography
Autobiography of St. Teresa of Avila - The Book of Her Life,"St Teresa Of Avila, David Lewis",168,Chump Change,2019-12-17,12.78,0.42,4.14,2392,38,120,425,701,1108,909888,9781640322103,English,Biography
Eyes of the Fleet Over Vietnam : Rf-8 Crusader Combat Photo-Reconnaissance Missions,Kenneth V. Jack,272,Casemate Publishers,2021-10-22,41.78,3.22,4,1,0,0,0,1,0,947158,9781636240749,English,Biography
Book of My Lives,Aleksandar Hemon,242,Picador USA,2014-01-28,18.42,0.58,4.16,3000,26,84,460,1245,1185,1014558,9781250043542,English,Biography
The Oxford Book of Exploration,Robin Hanbury-Tenison,594,Oxford University Press,2010-05-29,19.97,1.03,3.65,26,0,3,9,8,6,1001151,9780199583201,English,Biography
The Negro Motorist Green-Book : 1940 Facsimile Edition,Victor H Green,58,WWW.Snowballpublishing.com,2018-11-20,16.77,3.63,4.52,205,2,1,19,50,133,1077717,9781684116560,English,Biography
"War in Val d'Orcia : An Italian War Diary, 1943-1944","Iris Origo, Virginia Nicholson",320,"The New York Review of Books, Inc",2018-08-07,18.27,0.73,4.18,952,9,26,144,379,394,616031,9781681372662,English,Biography
Grande Illusions : Books I & II,Tom Savini,288,AuthorMike Ink,2015-06-30,78.25,23.45,4.29,24,0,1,3,8,12,1039304,9781943201037,English,Biography
Feeling is the Thing that Happens in 1000th of a Second : the first cricket World Cup and an Ashes Series: LONGLISTED FOR THE WILLIAM HILL SPORTS BOOK OF THE YEAR 2017,Christian Ryan,256,Quercus Publishing,2018-11-27,12.69,17.81,4,23,0,3,1,12,7,279890,9781786486820,English,Biography
Brummie Kid : More Tales from Birmingham's Backstreets,Graham V Twist,96,The History Press Ltd,2010-03-12,11.02,1.98,4.25,16,0,0,2,8,6,1053671,9780752453910,English,Biography
The UFO Abduction Book : Extraordinary Extraterrestrial Encounters of the Terrifying Kind,"Brad Steiger, Whitley Strieber",224,Red Wheel/Weiser,2022-03-11,16.73,3.27,4.05,22,0,3,3,6,10,1025767,9781590033074,English,Biography
The True Crime Quiz Book,Jay Robert Nash,190,Rowman & Littlefield,2014-07-30,13.28,0.92,3,1,0,0,1,0,0,1024023,9781590774526,English,Biography
On Nineteen Eighty-Four : A Biography of George Orwell's Masterpiece,D. J. Taylor,208,Abrams,2021-05-18,11.22,3.78,3.75,120,3,10,26,56,25,1449585,9781419747649,English,Biography
Ruined By Reading : A Life in Books,Lynne Sharon Schwartz,128,Beacon Press,1997-05-30,17.39,4.61,3.57,1262,43,122,447,370,280,1182981,9780807070833,English,Biography
Frederick the Great,"Nancy Mitford, Liesl Schillinger",272,"The New York Review of Books, Inc",2013-07-23,18.95,1.55,3.79,430,4,22,124,189,91,674433,9781590176238,English,Biography
Eyes of the Fleet Over Vietnam : Rf-8 Crusader Combat Photo-Reconnaissance Missions,Kenneth V. Jack,272,Casemate Publishers,2021-10-22,41.78,3.22,4,1,0,0,0,1,0,947158,9781636240749,English,Biography
The Evidence of Things Not Seen,James Baldwin,141,Henry Holt & Company Inc,1995-04-15,16.48,2.62,4.05,799,10,28,157,318,286,420388,9780805039399,English,Biography
Disarmed : The Radical Life and Legacy of Michael Mj Sharp,Marshall V King,216,Herald Press (VA),2022-01-11,15.96,2.14,4.55,75,0,0,6,22,47,1460515,9781513808338,English,Biography
Living While Black : The Essential Guide to Overcoming Racial Trauma - A GUARDIAN BOOK OF THE YEAR,Guilaine Kinouani,256,Ebury Publishing,2021-06-03,14.40,1.60,4.64,78,0,1,3,19,55,342805,9781529109436,English,Biography
Father Marquette and the Great Rivers,August Derleth,140,Ignatius Press,1998-11-01,12.13,1.87,3.7,54,2,1,22,15,14,704922,9780898706642,English,Biography
A Memoir of the Rev. John Russell and His Out-Of-Door Life (Vintage Dog Books Breed Classic - Jack Russell Terrier),E.W.L. Davies,420,Read Books,2005-10-30,37.27,6.63,5,1,0,0,0,0,1,1603154,9781846640445,English,Biography
"Angels and Ages : A short book about Darwin, Lincoln and modern life",Adam Gopnik,224,Quercus Publishing,2010-04-01,9.83,3.34,3.61,943,30,94,283,345,191,323667,9781849161862,English,Biography
Flush,Virginia Woolf,204,Mariner Books,1976-11-01,20.30,0.70,3.86,8231,73,423,2172,3480,2083,527189,9780156319522,English,Biography
Conquistador Voices (vol II) : The Spanish Conquest of the Americas as Recounted Largely by the Participants,Kevin H Siepel,428,Spruce Tree Press,2015-10-12,24.69,4.31,4.5,54,1,0,4,15,34,899450,9780978646639,English,Biography
Borstal Boy,"Brendan Behan, Benedict Kiely",386,David R. Godine Publisher Inc,2004-09-01,22.45,0.55,4.01,2539,19,106,551,1029,834,836759,9781567921052,English,Biography
The Little Book of Churchill : In His Own Words,Orange Hippo!,192,Welbeck Publishing Group,2020-07-07,9.57,0.43,4.25,4,0,1,0,0,3,774209,9781911610410,English,Biography
More Was Lost : A Memoir,Eleanor Perenyi,288,"The New York Review of Books, Inc",2016-02-16,17.67,0.33,4.14,250,2,5,41,109,93,589269,9781590179499,English,Biography
A Memoir of the Rev. John Russell and His Out-Of-Door Life (Vintage Dog Books Breed Classic - Jack Russell Terrier),E.W.L. Davies,420,Read Books,2005-11-01,34.39,3.41,5,1,0,0,0,0,1,1596846,9781846640452,English,Biography
A Memoir of the Rev. John Russell and His Out-Of-Door Life (Vintage Dog Books Breed Classic - Jack Russell Terrier),E.W.L. Davies,420,Read Books,2005-11-01,34.39,3.41,5,1,0,0,0,0,1,1596846,9781846640452,English,Biography
Nobody Will Tell You This But Me : A True (as told to me) Story: 'I loved this book more than I can say' Nigella Lawson,Bess Kalb,224,"Little, Brown Book Group",2021-04-22,8.66,2.84,4.24,17293,101,417,2463,6513,7799,60227,9780349013497,English,Biography
Radical Lives Vol 2 2018: 2 : 20 Inspirational True-Life Stories of Courage You Will Never Forget,"Janet Balcombe, Ray Curle",162,Wild Side Publishing,2018-08-20,16.15,0.85,5,1,0,0,0,0,1,963037,9780473414030,English,Biography
"This Book Will Make You Sh!t Yourself : Unexplained Events, Shocking Conspiracy Theories and Unbelievable Truths to Scare the Cr*p Out of You",James Proud,128,Octopus Publishing Group,2020-06-02,10.62,1.38,3.49,53,1,10,20,6,16,947727,9781787832572,English,Biography
The Oxford Book of Letters,"Frank Kermode, Anita Kermode",584,Oxford University Press,2003-10-30,35.46,5.14,3.62,26,0,2,10,10,4,1095400,9780192804907,English,Biography
Don Revie: The Biography : Shortlisted for THE SUNDAY TIMES Sports Book Awards 2022,"Christopher Evans, Johnny Giles",384,Bloomsbury Publishing PLC,2021-12-21,28.38,0.62,3.96,28,0,2,6,11,9,63934,9781472973368,English,Biography
The Warren Buffett Book of Investing Wisdom : 350 Quotes from the World's Most Successful Investor,Robert L Bloch,216,Skyhorse Publishing,2021-06-01,9.88,1.12,3.57,7,0,0,4,2,1,1025248,9781510753990,English,Biography
Pushing the Boundaries: Cricket in the Eighties : The Perfect Gift Book for Cricket Fans,Derek Pringle,416,Hodder & Stoughton,2019-08-13,17.20,1.30,3.94,164,2,6,31,86,39,413592,9781473674950,English,Biography
The Yellow House : WINNER OF THE NATIONAL BOOK AWARD FOR NONFICTION,Sarah M. Broom,384,"Little, Brown Book Group",2021-04-08,12.12,0.38,3.91,22015,278,1123,5141,9303,6170,361636,9781472155597,English,Biography
A Book of Untruths,Miranda Doyle,272,Faber & Faber,2018-06-07,10.40,1.10,3.69,110,4,11,29,37,29,826296,9780571331680,English,Biography
Rough Magic : Riding the world's wildest horse race. A Richard and Judy Book Club pick,Lara Prior-Palmer,320,Ebury Publishing,2020-09-03,11.71,0.79,3.67,3637,76,360,1043,1354,804,229381,9781785038860,English,Biography
"The Up and Down Life : The Truth About Bipolar Disorder--the Good, the Bad, and the Funny","Paul E. Jones, Andrea Thompson",256,Penguin Putnam Inc,2008-05-06,15.32,1.68,3.71,136,2,14,35,56,29,508742,9780399534225,English,Biography
Judging a Book by Its Lover : A Field Guide to the Hearts and Minds of Readers Everywhere,Lauren Leto,288,Harper Perennial,2012-10-02,14.35,1.65,3.22,1079,47,199,426,280,127,828598,9780062070142,English,Biography
Difficult Women,"David Plante, Scott Spencer",184,"The New York Review of Books, Inc",2017-09-26,14.46,6.04,3.61,238,7,17,76,99,39,460465,9781681371498,English,Biography
"I'm Still Here: Black Dignity in a World Made for Whiteness : A bestselling Reese's Book Club pick by 'a leading voice on racial justice' LAYLA SAAD, author of ME AND WHITE SUPREMACY",Austin Channing Brown,192,"Little, Brown Book Group",2020-08-20,14.83,3.67,4.39,64881,1044,1211,5345,21290,35991,186758,9780349014876,English,Biography
"Letters of Old Age (Rerum Senilium Libri) Volume 2, Books X-XVIII","Francesco Petrarch, Aldo S Bernardo, Saul Levin",368,Italica Press,2010-02-25,31.19,6.61,4,5,0,0,1,3,1,1364282,9781599100050,English,Biography
The Eye of History : When Images Take Positions,"Georges Didi-Huberman, Shane B. Lillis",282,MIT Press Ltd,2018-03-27,35.58,0.92,4.58,33,0,0,3,8,22,607898,9780262037877,English,Biography
"The Interesting Narrative of the Life of Olaudah Equiano, or Gustavus Vassa, the African, Written by Himself : With Two Maps (Aziloth Books)","Olaudah Equiano, Gustavus Vassa",152,Aziloth Books,2018-06-04,11.36,1.24,3.74,12200,241,1023,3635,4031,3270,1293201,9781911405672,English,Biography
"Unmastered : A Book on Desire, Most Difficult to Tell",Katherine Angel,368,Penguin Books Ltd,2016-02-08,13.05,0.45,3.66,470,12,55,117,183,103,279847,9780718194772,English,Biography
Joe Gould's Secret,Joseph Mitchell,208,Random House Inc,1999-12-07,15.53,0.47,4.08,1632,17,54,290,696,575,595180,9780375708046,English,Biography
Welcome to My Country : A Therapist's Memoir of Madness,Lauren Slater,224,Bantam Doubleday Dell Publishing Group Inc,1997-08-01,14.82,2.18,3.84,1615,39,111,422,541,502,596280,9780385487399,English,Biography
True History of the First Mrs. Meredith and Other Lesser Lives,"Diane Johnson, Vivian Gornick",256,"The New York Review of Books, Inc",2020-06-23,16.02,5.48,3.88,97,1,8,23,35,30,493163,9781681374451,English,Biography
The Life of Saint Teresa of Avila : A Biography,Carlos Eire,280,Princeton University Press,2019-06-11,26.55,0.44,3.89,28,0,4,3,13,8,560983,9780691164939,English,Biography
"The Little Book of Race and Restorative Justice : Black Lives, Healing, and US Social Transformation",Fania E. Davis,120,Skyhorse Publishing,2019-04-18,6.86,0.14,4.5,310,1,1,17,115,176,774349,9781680993431,English,Biography
A Book of Untruths,Miranda Doyle,272,Faber & Faber,2018-06-07,10.40,1.10,3.69,110,4,11,29,37,29,826296,9780571331680,English,Biography
"Autores, libros, aventuras / Authors, books, adventures",Kurt Wolff,208,Panoplia Export S L,2010-05-10,21.81,6.83,4.25,12,0,1,0,6,5,1995467,9788492649365,Spanish,Biography
At Dawn We Slept : The Untold Story of Pearl Harbor; Revised Edition,"Gordon W. Prange, Donald M. Goldstein, Katherine V. Dillon",928,Penguin Books Ltd,1991-12-01,30.85,2.15,4.2,3504,30,92,563,1278,1541,320898,9780140157345,English,Biography
Tales of Padre Pio : The Friar of San Giovanni,John McCaffery,224,Bantam Doubleday Dell Publishing Group Inc,1995-03-01,14.53,0.97,4.06,18,0,1,4,6,7,595306,9780385177399,English,Biography
"Endpapers : A Family Story of Books, War, Escape and Home",Alexander Wolff,400,Grove Press / Atlantic Monthly Press,2022-03-03,13.28,0.72,5,1,0,0,0,0,1,35640,9781611854473,English,Biography
The Northern Lights : The True Story of the Man Who Unlocked the Secrets of the Aurora Borealis,Lucy Jago,320,Random House USA Inc,2002-11-01,16.66,1.34,3.81,458,7,21,127,199,104,459453,9780375708824,English,Biography
Financial Statement Fraud Casebook - Baking the Ledgers and Cooking the Books,JT Wells,360,John Wiley & Sons Inc,2011-06-17,59.54,34.46,3.38,8,0,1,5,0,2,1417919,9780470934418,English,Biography
Life of St. Dominic,Bede Jarrett,160,Three Rivers Press,1995-03-01,12.18,3.42,4.2,54,0,1,11,18,24,400033,9780307590978,English,Biography
Dictator Literature : A History of Bad Books by Terrible People,Daniel Kalder,400,Oneworld Publications,2019-07-16,13.45,0.55,3.65,347,9,30,100,144,64,730205,9781786075383,English,Biography
The Little Book of Bettie : Taking a Page from the Queen of Pinups,"Tori Rodriguez, Dita Von Teese",208,"Running Press,U.S.",2018-05-17,14.58,3.42,3.63,27,0,1,13,8,5,742942,9780762491513,English,Biography
Sixties : BIG IDEAS//Small Books,Jenny Diski,162,St. Martins Press-3PL,2009-09-01,16.98,3.22,3.37,282,8,37,111,95,31,719305,9780312427214,English,Biography
"South of Somewhere : Wine, Food, and the Soul of Italy",Robert V. Camuto,280,University of Nebraska Press,2021-10-01,23.54,2.46,3.77,22,0,1,6,12,3,769794,9781496225962,English,Biography
"South of Somewhere : Wine, Food, and the Soul of Italy",Robert V. Camuto,280,University of Nebraska Press,2021-10-01,23.54,2.46,3.77,22,0,1,6,12,3,769794,9781496225962,English,Biography
Schumann on Music - A Selection From The Writings,"Robert Schumann, Henry Pleasants",205,Dover Publications Inc.,2011-11-02,13.66,2.34,4.22,27,0,0,4,13,10,518415,9780486257488,English,Biography
Bashan and I,"Thomas Mann, Herman George Scheffauer",248,University of Pennsylvania Press,2002-09-16,17.59,2.41,3.43,551,21,73,187,186,84,611381,9780812218336,English,Biography
In Search Of Chopin,Alfred Cortot,272,Dover Publications Inc.,2013-05-03,16.90,2.10,3.68,22,0,1,9,8,4,482424,9780486491073,English,Biography
Original Letters From India,Eliza Fay,304,"The New York Review of Books, Inc",2010-02-02,17.39,0.11,3.59,73,3,5,22,32,11,470312,9781590173367,English,Biography
St Margaret's Gospel-book : The Favourite Book of an Eleventh-Century Queen of Scots,Rebecca Rushforth,120,Bodleian Library,2007-11-01,37.18,5.32,4.18,11,1,0,1,3,6,610150,9781851243709,English,Biography
Welcome to My Country : A Therapist's Memoir of Madness,Lauren Slater,224,Bantam Doubleday Dell Publishing Group Inc,1997-08-01,14.82,2.18,3.84,1615,39,111,422,541,502,596280,9780385487399,English,Biography
The Book of Fred : The Most Outrageously Entertaining Book of the Year,Andrew Flintoff,304,Bonnier Books Ltd,2021-10-28,20.20,4.30,3.75,147,3,10,41,60,33,986545,9781788704885,English,Biography
"Amazing Disgrace : A Book About ""Shame""",Grace Campbell,304,Hodder & Stoughton General Division,2021-08-24,17.46,1.04,4.03,881,13,40,174,336,318,330708,9781529354003,English,Biography
Shackleton (A Ladybird Expert Book),Ben Saunders,56,Penguin Books Ltd,2017-06-01,9.36,0.64,4.1,10,0,1,1,4,4,864406,9780718187279,English,Biography
Joe Gould's Secret,Joseph Mitchell,208,Random House Inc,1999-12-07,15.53,0.47,4.08,1632,17,54,290,696,575,595180,9780375708046,English,Biography
The Book of Fred : The Most Outrageously Entertaining Book of the Year,Andrew Flintoff,304,Bonnier Books Ltd,2021-10-28,17.72,0.78,3.75,147,3,10,41,60,33,849032,9781788704892,English,Biography
"Muhammad, Prophet and Statesman",W. Montgomery Watt,260,Oxford University Press Inc,1974-02-07,18.97,2.03,3.77,234,5,12,74,83,60,635130,9780198810780,English,Biography
My Reading Journal : A Notebook and Diary for Book Lovers,Potter,224,Random House USA Inc,2018-08-21,11.22,4.78,5,1,0,0,0,0,1,420057,9781524763619,English,Biography
Conquistador Voices (vol I) : The Spanish Conquest of the Americas as Recounted Largely by the Participants,Kevin H Siepel,340,Spruce Tree Press,2015-10-12,20.36,3.64,4.43,121,1,2,13,33,72,724035,9780978646622,English,Biography
The Countryman's Bedside Book,"BB, Denys Watkins-Pitchford",272,Merlin Unwin Books,2006-09-08,24.23,0.27,4,16,0,0,3,10,3,752990,9781873674949,English,Biography
"William S. Burroughs, Throbbing Gristle, Brion Gysin",V Vale,96,Re/Search Publications,2018-10-01,18.17,2.83,4.25,1366,14,31,209,451,661,17624,9781889307190,English,Biography
Why We Kneel How We Rise : WINNER OF THE WILLIAM HILL SPORTS BOOK OF THE YEAR PRIZE,Michael Holding,320,Simon & Schuster Ltd,2022-05-12,11.60,0.90,4.5,683,6,6,42,213,416,219605,9781398503267,English,Biography
Diary of a Foreigner in Paris,"Curzio Malaparte, Stephen Twilley",360,"The New York Review of Books, Inc",2020-05-19,15.96,5.54,3.72,80,0,8,22,34,16,506120,9781681374161,English,Biography
Bessie Smith : A RADIO 4 BOOK OF THE WEEK,Jackie Kay,224,Faber & Faber,2021-02-18,11.52,1.98,3.68,363,6,22,113,162,60,271389,9780571362929,English,Biography
The Snows of Yesteryear,"Gregor Von Rezzori, H. F. Broch De Rothermann, John Banville",304,"The New York Review of Books, Inc",2008-12-19,18.52,0.48,4.11,467,5,17,83,178,184,390856,9781590172810,English,Biography
My Century,Aleksander Wat,448,"The New York Review of Books, Inc",2004-01-01,25.17,0.83,4.19,162,2,8,23,54,75,420197,9781590170656,English,Biography
Helen Keller: From Tragedy to Triumph,Katharine E. Wilkie,192,Prentice Hall (a Pearson Education company),1986-10-31,8.41,0.59,4.07,566,7,15,129,194,221,463124,9780020419808,English,Biography
Where Memories Go : Why dementia changes everything - as heard on BBC R4 Book of the Week,Sally Magnusson,432,John Murray Press,2015-05-01,12.72,1.28,4.39,578,6,10,71,157,334,156937,9781444751819,English,Biography
"Eat, Gay, Love : Longlisted for the Polari First Book Prize",Calum McSwiggan,304,Hodder & Stoughton,2021-07-15,10.27,3.73,4,28,0,1,6,13,8,37855,9781529384529,English,Biography
Swell : A Waterbiography The Sunday Times SPORT BOOK OF THE YEAR 2017,Jenny Landreth,336,Bloomsbury Publishing PLC,2018-05-01,13.46,0.04,3.98,250,2,14,49,106,79,198565,9781472938961,English,Biography
Teresa of Avila : The Book of My Life,"Mirabai Starr, Tessa Bielecki",384,Shambhala Publications Inc,2008-07-08,27.01,4.99,4.14,2392,38,120,425,701,1108,240316,9781590305737,English,Biography
Troubles in Paradise : Book 3 in NYT-bestselling author Elin Hilderbrand's fabulous Paradise series,Elin Hilderbrand,352,Hodder & Stoughton,2020-10-01,17.39,1.11,3.95,62900,385,2508,15302,26666,18039,167837,9781473677487,English,Biography
Collected Works: The Hidden Life v. 4,"Edith Stein, Waltraut Stein, L. Gelber, Michael Linssen",156,"ICS Publications,U.S.",1992-06-01,14.81,2.19,4.52,65,0,3,3,16,43,530265,9780935216172,English,Biography
Mother Seton and the Sisters of Charity,Alma Powers-Water,168,Ignatius Press,2000-07-19,13.12,0.88,4,45,2,3,5,18,17,553644,9780898707663,English,Biography
The Girls Who Went Away : The Hidden History of Women Who Surrendered Children for Adoption in the Decades  Before Roe v. Wade,Ann Fessler,368,Penguin Putnam Inc,2007-07-01,18.15,0.85,4.22,7881,30,185,1215,3044,3407,64358,9780143038979,English,Biography
The Company They Kept Vol 2,Robert B Silvers,232,"The New York Review of Books, Inc",2011-11-15,23.30,0.70,4,6,0,0,2,2,2,794054,9781590174876,English,Biography
Essential Muir : A Selection of John Muir's Best Writings,"John Muir, Fred D. White",160,HEYDAY BOOKS,2006-04-20,11.06,1.93,4.08,412,3,16,66,187,140,385660,9781597140270,English,Biography
Letters Between a Father and Son,V. S. Naipaul,352,Pan Macmillan,2011-12-01,17.24,3.76,3.98,252,4,11,44,121,72,683227,9780330522960,English,Biography
"Sigh, Gone : A Misfit's Memoir of Great Books, Punk Rock, and the Fight to Fit In",Phuc Tran,320,Flatiron Books,2020-04-21,28.24,3.26,4.3,7188,20,111,821,2977,3259,552005,9781250194718,English,Biography
The Book of Exodus : The Making and Meaning of Bob Marley and the Wailers' Album of the Century,Vivien Goldman,336,Crown Publishing Group (NY),2006-05-01,16.92,1.08,4.16,91,2,1,12,41,35,840467,9781400052868,English,Biography
The Rise And Fall Of Napoleon Vol 1 : The Rise,Robert Asprey,608,"Little, Brown Book Group",2001-09-06,20.53,2.91,3.96,551,7,28,110,239,167,634966,9780349112886,English,Biography
A Treasury of Victorian Murder: v. 1,Rick Geary,64,NBM Publishing Company,2002-08-01,10.78,0.22,3.65,307,5,24,99,125,54,674289,9781561633098,English,Biography
