title,authors,number_of_pages,publisher,publication_date,price_in_euros,discount_in_euros,rating,number_of_votes_goodreads,number_of_votes_one_star,number_of_votes_two_stars,number_of_votes_three_stars,number_of_votes_four_stars,number_of_votes_five_stars,bestsellers_rank,isbn13,language,category
"Little Book of Unknowing, A",Jennifer Kavanagh,74,John Hunt Publishing,2015-03-27,6.12,0.38,4.13,15,0,0,4,5,6,584222,9781782798088,English,"Mind, Body, Spirit"
Predestination and Free Will - Four Views of Divine Sovereignty and Human Freedom,"David Basinger, Randall Basinger, John Feinberg, Norman L. Geisler, Bruce Reichenbach",180,IVP ACADEMIC,1986-01-07,13.07,12.93,3.46,139,4,19,46,49,21,286662,9780877845676,English,"Mind, Body, Spirit"
"The Little Book of Saturn : Astrological Gifts, Challenges, and Returns",Aliza Einhorn,256,Red Wheel/Weiser,2018-06-07,14.69,3.31,4.36,101,0,5,13,24,59,579125,9781578636280,English,"Mind, Body, Spirit"
The Little Book of Mary,"Chronicle Books, Christine Barrely",176,CHRONICLE BOOKS,2014-05-01,17.88,3.12,4.46,24,0,0,2,9,13,1119386,9781452131078,English,"Mind, Body, Spirit"
Blood Infernal,"James Rollins, Rebecca Cantrell",416,Orion Publishing Co,2016-07-14,10.82,1.68,4.26,6597,56,141,916,2410,3074,172308,9781409120520,English,"Mind, Body, Spirit"
The Complete Book Of Numerology : Discovering Your Inner Self,"David A. Phillips, Leanne S. Anastasi, Rhett Nacson",288,Hay House Inc,2006-08-31,15.93,3.17,4.02,933,38,42,169,297,387,391046,9781401910662,English,"Mind, Body, Spirit"
Little Book of Dragons : Finding Your Spirit Guide,Christine Arana Fader,120,Kaminn Media Ltd,2015-09-25,13.89,1.61,4.35,17,1,0,2,3,11,30845,9781844096701,English,"Mind, Body, Spirit"
Benjamin Franklin's Book of Virtues,Benjamin Franklin,32,Applewood Books,2016-09-27,9.20,1.80,4.28,165,1,9,20,48,87,44210,9781429093552,English,"Mind, Body, Spirit"
The Book of Houses : An Astrological Guide to the Harvest Cycle in Human Life,"Robert Cole, Paul Williams",136,"Entwhistle Books,U.S.",1999-07-19,11.32,1.68,4.13,38,1,2,4,15,16,49694,9780934558235,English,"Mind, Body, Spirit"
"Conversations with Seth, Book 1 : 25th Anniversary Edition",Susan M. Watkins,256,"Moment Point Press Inc,US",2005-04-20,20.30,0.20,4.14,70,1,4,10,24,31,348327,9781930491052,English,"Mind, Body, Spirit"
"The Little Book of Energy Healing Techniques : Simple Practices to Heal Body, Mind, and Spirit",Karen Frazier,198,Althea Press,2019-08-20,14.04,0.96,4.23,205,0,9,34,63,99,313309,9781641525480,English,"Mind, Body, Spirit"
Bible Promises for Women : Spiritual Devotions for Everyday Life,Editors of Chartwell Books,240,Book Sales Inc,2022-04-05,15.50,1.50,5,1,0,0,0,0,1,9780785840473,9780785840473,English,"Mind, Body, Spirit"
The Virago Book Of Witches,Shahrukh Husain,368,"Little, Brown Book Group",2023-09-12,11.29,2.21,3,1,0,0,1,0,0,324983,9780349016986,English,"Mind, Body, Spirit"
The Pythagorean Source Book and Library,"Kenneth Sylvan Guthrie, David R. Fideler",368,"Phanes Press,U.S.",1987-07-01,29.36,5.64,4.31,137,2,2,15,51,67,186301,9780933999510,English,"Mind, Body, Spirit"
The Cloud of Unknowing : and The Book of Privy Counseling,William Johnston,224,Bantam Doubleday Dell Publishing Group Inc,1996-08-01,15.32,1.68,4.33,1721,18,54,205,502,942,59514,9780385030977,English,"Mind, Body, Spirit"
"Books of Enoch : Angels, Watchers and the Nephilim",Joseph B. Lumpkin,366,"Fifth Estate, Inc",2015-10-14,39.61,5.79,4.15,1376,34,63,228,386,665,605427,9781936533664,English,"Mind, Body, Spirit"
The Broken Kingdoms : Book 2 of the Inheritance Trilogy,N. K. Jemisin,432,"Little, Brown Book Group",2010-11-04,12.12,0.38,4.13,31973,212,794,5219,14222,11526,27789,9781841498188,English,"Mind, Body, Spirit"
The Little Book of Lizzo,Various,96,Hodder & Stoughton,2019-10-31,11.18,0.32,4.56,9,0,0,1,2,6,419963,9781529329827,English,"Mind, Body, Spirit"
The Better Bladder Book : A Holistic Approach to Healing Interstitial Cystitis and Chronic Pelvic Pain,Wendy L. Cohan,288,"Hunter House Inc.,U.S.",2010-12-14,24.95,0.05,4.32,116,1,2,10,49,54,173397,9780897935555,English,"Mind, Body, Spirit"
Irina: The Vampire Cosmonaut (Light Novel) Vol. 3,"Keisuke Makino, Karei",288,"Seven Seas Entertainment, LLC",2023-01-03,14.18,1.32,4.67,3,0,0,0,1,2,11227,9781638589099,English,"Mind, Body, Spirit"
The Book of Max,Max Keiser,106,Electric Solidus LLC,2021-12-20,27.51,2.99,5,1,0,0,0,0,1,189890,9798985367102,English,"Mind, Body, Spirit"
The Gnostic Jung and the Seven Sermons to the Dead,Stephan A. Hoeller,267,"Quest Books,U.S.",1982-11-01,17.15,1.35,4.26,416,2,16,60,130,208,49799,9780835605687,English,"Mind, Body, Spirit"
Path of Fire and Light: v. 1 : Advanced Practices of Yoga,Swami Rama,156,Himalayan Institute Press,2004-02-12,14.69,3.31,4.23,133,5,5,13,42,68,151063,9780893890971,English,"Mind, Body, Spirit"
The Second Book of the Tao,Stephen Mitchell,224,Penguin Putnam Inc,2010-01-05,16.69,2.31,4.23,501,6,22,66,164,243,66119,9780143116707,English,"Mind, Body, Spirit"
Healing States : A Journey Into the World of Spiritual Healing and Shamanism,"Alberto Villoldo, Stanley Krippner, Lynn V. Andrews",244,Simon & Schuster,1987-06-19,16.79,1.01,4.03,70,2,3,15,21,29,355597,9780671632021,English,"Mind, Body, Spirit"
Magick : Book Four Parts I-Iv,Aleister Crowley,928,Red Wheel/Weiser,2005-02-17,90.25,36.25,4.35,1497,23,55,187,348,884,49064,9780877289197,English,"Mind, Body, Spirit"
The Brilliant Colouring Book for BOYS (A Really RELAXING Colouring Book),Elizabeth James,64,Kyle Craig Publishing,2015-07-13,10.67,0.33,4.33,3,0,0,1,0,2,174088,9781908707963,English,"Mind, Body, Spirit"
The Little Red Book,Anonymous,160,Hazelden Information & Educational Services,1996-07-01,10.59,2.91,4.36,393,8,9,49,96,231,259127,9780894869853,English,"Mind, Body, Spirit"
Simplicity Made Easy,Jennifer Kavanagh,68,John Hunt Publishing,2011-06-16,6.42,0.08,3.71,38,2,3,10,12,11,96905,9781846945434,English,"Mind, Body, Spirit"
This Book Will Change Your Mind About Mental Health : A journey into the heartland of psychiatry,Nathan Filer,256,FABER & FABER,2020-04-02,10.80,2.70,4.32,1633,8,27,210,572,816,113257,9780571345977,English,"Mind, Body, Spirit"
Astral Dynamics : The Complete Book of out-of-Body Experiences,Robert Bruce,392,Hampton Roads Publishing Co,2009-10-29,24.33,1.17,4.24,791,11,32,105,248,395,64161,9781571746160,English,"Mind, Body, Spirit"
"Astrologia Gallica Books 13, 14, 15, 19","Jean-Baptiste Morin, James Herschel Holden",308,American Federation of Astrologers Inc,2007-03-30,20.37,7.63,5,1,0,0,0,0,1,494818,9780866905718,English,"Mind, Body, Spirit"
Preventing and Reversing Osteoporosis : What You Can Do About Bone Loss - A Leading Expert's Natural Approach to Increasing Bone Mass,"Alan Gaby, Jonathan V. Wright",336,Random House USA Inc,1995-05-01,14.19,1.81,3.71,21,0,1,7,10,3,175684,9780761500223,English,"Mind, Body, Spirit"
Shadow Work Book 1 : Understanding and Making Peace With Your Darker Side,Kelly Wallace,76,Intuitive Living Publishing,2021-01-14,9.78,1.32,4.71,7,0,0,1,0,6,223201,9781393116707,English,"Mind, Body, Spirit"
Spiritual Unfoldment: Way to the Inner Mysteries v. 3,White Eagle,144,White Eagle Publishing Trust,2014-08-01,7.05,7.95,4.47,45,0,1,4,13,27,149990,9780854871278,English,"Mind, Body, Spirit"
The Penguin Book of Mermaids,"Cristina Bacchilega, Marie Alohalani Brown",368,Penguin Books Ltd,2021-06-24,16.48,2.52,3.74,197,1,12,64,80,40,240078,9780143133728,English,"Mind, Body, Spirit"
Medicine for the Soul - The Complete Book of Shamanic Healing,Ross Heaven,212,John Hunt Publishing,2012-07-27,13.93,2.07,4.3,33,1,1,4,8,19,214875,9781780994192,English,"Mind, Body, Spirit"
The Book of Spells : Magick for Young Witches,Jamie Della,224,Random House USA Inc,2019-10-01,16.13,0.87,3.97,104,3,4,21,41,35,21405,9781984857026,English,"Mind, Body, Spirit"
The Book of Smokeless Fire,S Ben Qayin,200,Nephilim Press,2017-02-06,27.58,3.02,4.11,64,1,4,11,19,29,314170,9780998708102,English,"Mind, Body, Spirit"
Alchemist's Kitchen : Extraordinary Potions and Curious Notions,Guy Ogilvy,64,Wooden Books,2006-09-22,7.07,0.43,4.07,197,1,5,50,64,77,158725,9781904263524,English,"Mind, Body, Spirit"
The Golden Book of Fortune-Telling,K.C. Jones,368,CHRONICLE BOOKS,2017-03-14,15.42,0.58,3.8,46,2,6,10,9,19,270386,9781452156910,English,"Mind, Body, Spirit"
Book Of Vision Quest,Steven Foster,256,Simon & Schuster,1989-01-20,16.18,1.72,3.81,130,4,8,34,47,37,226443,9780671761899,English,"Mind, Body, Spirit"
The Smudging and Blessings Book : Inspirational Rituals to Cleanse and Heal,Jane Alexander,96,Sterling Publishing Co Inc,2009-04-07,13.47,0.53,4.01,305,5,19,59,106,116,224496,9781402766817,English,"Mind, Body, Spirit"
"The Nordic Book of Runes : Learn to Use This Ancient Code for Insight, Direction, and Divination",Jonathan Dee,96,"Ryland, Peters & Small Ltd",2021-02-16,10.50,0.50,3.97,33,0,0,9,16,8,30698,9781782497448,English,"Mind, Body, Spirit"
Happiness in Your Life - Book One : Karma,Doe Zantamata,120,Createspace,2012-02-07,11.86,0.17,4.32,286,6,12,32,70,166,193774,9781470043988,English,"Mind, Body, Spirit"
The Book of Tapping : Emotional Acupressure with EFT,Sophie Merle,112,Inner Traditions Bear and Company,2017-05-04,11.10,1.40,3.81,21,0,1,6,10,4,295163,9781620556016,English,"Mind, Body, Spirit"
The Little Book of Self-Care for Taurus : Simple Ways to Refresh and Restore-According to the Stars,Constance Stellas,160,Adams Media Corporation,2019-01-10,11.13,0.37,3.82,82,3,6,19,29,25,232888,9781507209660,English,"Mind, Body, Spirit"
Dead Until Dark : The book that inspired the HBO sensation True Blood,Charlaine Harris,336,Orion Publishing Co,2011-10-20,9.87,1.63,3.96,524409,13760,30125,111959,173444,195121,46383,9780575117020,English,"Mind, Body, Spirit"
The Silent Language,Edward T. Hall,217,Bantam Doubleday Dell Publishing Group Inc,1990-08-01,14.14,3.86,3.71,723,20,64,201,256,182,149542,9780385055499,English,"Mind, Body, Spirit"
Spiritual Unfoldment: Path of the Light v. 4,White Eagle,112,White Eagle Publishing Trust,2011-08-01,10.34,4.66,4.55,29,1,0,2,5,21,184094,9780854871513,English,"Mind, Body, Spirit"
The Secret of the Golden Flower : The Classic Chinese Book of Life,Thomas Cleary,154,HarperCollins Publishers Inc,2002-10-24,14.91,2.09,4.15,1471,22,65,251,471,662,66386,9780062501936,English,"Mind, Body, Spirit"
The Little Book of Confidence : Cool Calm Collected,Tiddy Rowan,192,Quadrille Publishing Ltd,2016-01-05,9.47,1.53,3.84,106,4,7,25,36,34,221939,9781849495158,English,"Mind, Body, Spirit"
"The Shaman's Book of Living and Dying : Tools for Healing Body, Mind, and Spirit","Alberto Villoldo, Anne O'Neill",272,Red Wheel/Weiser,2021-05-14,18.78,1.22,3.8,25,1,3,3,11,7,34541,9781642970272,English,"Mind, Body, Spirit"
"A Book in Every Home : Containing Three Subjects: Ed's Sweet Sixteen, Domestic and Political Views",Edward Leedskalnin,82,Martino Fine Books,2012-09-05,9.60,1.30,3.5,8,1,0,3,2,2,202373,9781614273509,English,"Mind, Body, Spirit"
Harry Potter: Spell Deck and Interactive Book of Magic,Donald Lemke,88,"Running Press,U.S.",2020-10-01,16.19,5.31,4.38,8,0,0,1,3,4,151025,9780762470716,English,"Mind, Body, Spirit"
The Little Book of Friendship,Lucy Lane,160,Octopus Publishing Group,2017-06-01,7.98,3.02,3.61,31,0,7,6,10,8,26968,9781849538626,English,"Mind, Body, Spirit"
"Peace, Love and You (A Spiritual Inspirational Self-Help Book about Self-Love, Spirituality, Self-Esteem and Meditation - Self Help books and Spiritual books on Meditation, Self Love, Self Esteem)",Nerissa Marie,262,Self Help Books,2017-04-30,12.94,1.86,3.82,11,1,0,4,1,5,462904,9781925647495,English,"Mind, Body, Spirit"
Pagan Ritual Prayer Book,Ceisiwr Serith,338,Red Wheel/Weiser,2011-03-31,20.59,5.41,4.3,158,1,6,21,46,84,254797,9781578634842,English,"Mind, Body, Spirit"
Calm Christmas and a Happy New Year : A little book of festive joy,Beth Kempton,240,"Little, Brown Book Group",2019-10-03,12.78,3.22,4.06,704,3,29,142,279,251,6449,9780349423555,English,"Mind, Body, Spirit"
"Do Walk : Navigate Earth, Mind And Body. Step By Step.",Libby DeLana,128,The Do Book Co,2021-07-13,10.01,2.49,4.19,372,2,10,61,143,156,125344,9781907974960,English,"Mind, Body, Spirit"
Entity Possession : Freeing the Energy Body of Negative Influences,Samuel Sagan,192,Inner Traditions Bear and Company,1997-08-01,16.77,1.23,3.96,46,1,4,8,16,17,39908,9780892816125,English,"Mind, Body, Spirit"
"Cassandra Eason's Complete Book Of Tarot : Everything you need to know including spreads, card analysis and divination",Cassandra Eason,256,"Little, Brown Book Group",1999-08-26,14.96,5.54,3.84,32,0,4,7,11,10,331059,9780749920197,English,"Mind, Body, Spirit"
Don Miguel Ruiz's Little Book of Wisdom : The Essential Teachings,don Miguel Ruiz Jr.,208,Hierophant Publishing,2017-04-05,16.65,0.85,4.36,274,1,4,41,77,151,287458,9781938289606,English,"Mind, Body, Spirit"
The Book of Oberon : A Sourcebook of Elizabethan Magic,"Daniel Harms, James R. Clark",480,"Llewellyn Publications,U.S.",2015-04-08,67.73,3.77,4.31,52,2,2,5,12,31,240540,9780738743349,English,"Mind, Body, Spirit"
Miserable Miracle,Henri Michaux,200,"The New York Review of Books, Inc",2002-04-30,16.14,1.36,4.11,259,3,9,45,102,100,197192,9781590170014,English,"Mind, Body, Spirit"
A Little Book of Candle Magic,D.J. Conway,192,Crossing Press,2000-03-02,9.57,1.43,4.03,94,2,4,19,33,36,372424,9781580910439,English,"Mind, Body, Spirit"
The Literary Book of Answers,Carol Bolt,704,HACHETTE BOOKS,2018-10-23,13.97,7.03,3.82,56,2,4,17,12,21,340534,9780316449960,English,"Mind, Body, Spirit"
Folk Medicine : A New England Almanac of Natural Health Care from a Noted Vermont Country Doctor,D.C. Jarvis,192,Random House USA Inc,1991-07-01,7.99,2.01,3.99,215,2,15,49,67,82,22947,9780449208809,English,"Mind, Body, Spirit"
Witchcraft: A Ladybird Expert Book,Suzannah Lipscomb,56,Penguin Books Ltd,2018-11-01,10.11,7.39,4.03,151,1,4,33,65,48,364877,9780718188436,English,"Mind, Body, Spirit"
The Little Book of Moon Magic : Working with the power of the lunar cycles,Sarah Bartlett,304,"Little, Brown Book Group",2022-03-29,12.75,6.25,4,13,0,1,2,6,4,312284,9780349425641,English,"Mind, Body, Spirit"
Irina: The Vampire Cosmonaut (Light Novel) Vol. 1,"Keisuke Makino, Karei",314,"Seven Seas Entertainment, LLC",2022-08-09,13.51,2.49,4.35,31,2,0,2,8,19,131194,9781638585763,English,"Mind, Body, Spirit"
"Avalonia's Book of Chakras : A Practical Manual for working with your Chakras using Aromatherapy, Colours, Crystals, Mantra and Meditation to work with your body's Natural Energy Centres","Sorita D'Este, David Rankine",96,Avalonia,2006-08-30,11.50,7.20,4.18,28,1,0,7,5,15,370032,9781905297085,English,"Mind, Body, Spirit"
Little Book of Dragons : Finding Your Spirit Guide,Christine Arana Fader,120,Kaminn Media Ltd,2015-09-25,13.89,1.61,4.35,17,1,0,2,3,11,30845,9781844096701,English,"Mind, Body, Spirit"
The Light of Egypt: v. 1 : The Science of the Soul and the Stars,"Thomas H. Burgoyne, Paul Tice",320,"Book Tree,US",1999-10-01,20.67,5.23,4.19,68,2,3,9,20,34,39460,9781585090518,English,"Mind, Body, Spirit"
Book of Orion - Liber Aeternus,Luis Marques,252,Aset Ka,2012-07-03,42.47,0.83,4.91,11,0,0,0,1,10,357553,9789899569423,English,"Mind, Body, Spirit"
The Craftsman : The most chilling book you'll read this year,Sharon Bolton,432,Orion Publishing Co,2018-10-18,8.47,3.03,4.01,6505,77,300,1244,2756,2128,6553,9781409174134,English,"Mind, Body, Spirit"
The Little Book of Self-Care for Capricorn : Simple Ways to Refresh and Restore-According to the Stars,Constance Stellas,160,Adams Media Corporation,2019-01-10,11.17,2.68,3.84,63,0,5,18,22,18,338473,9781507209820,English,"Mind, Body, Spirit"
"The Little Book of Energy Healing Techniques : Simple Practices to Heal Body, Mind, and Spirit",Karen Frazier,198,Althea Press,2019-08-20,14.04,0.96,4.23,205,0,9,34,63,99,313309,9781641525480,English,"Mind, Body, Spirit"
The First Class Lessons and Mantras : The Michael School Meditative Path in Nineteen Steps,"Steiner Rudolf Rudolf, Jannebeth Roell, Paul V O'Leary, James Lee, T H Meyer",428,"SteinerBooks, Inc",2017-01-13,43.67,2.83,3,2,1,0,0,0,1,124007,9781621481737,English,"Mind, Body, Spirit"
"How to Analyze People : Persuasion, and Dark Psychology - 3 Books in 1 - How to Recognize The Signs Of a Toxic Person Manipulating You, and The Best Defense Against It",James W Williams,240,SD Publishing LLC,2019-08-31,20.20,4.00,4.2,5,0,0,1,2,2,22525,9781951429218,English,"Mind, Body, Spirit"
The Mindfulness Puzzle Book 4 : Relaxing Puzzles to De-stress and Unwind,Dr Gareth Moore,192,"Little, Brown Book Group",2021-10-19,8.49,8.51,4,1,0,0,0,1,0,391775,9781472145444,English,"Mind, Body, Spirit"
The Big Book of Tarot : How to Interpret the Cards and Work with Tarot Spreads for Personal Growth,Joan Bunning,368,Red Wheel/Weiser,2019-09-06,24.33,1.67,4.12,51,1,0,11,19,20,198650,9781578636686,English,"Mind, Body, Spirit"
The Spirits' Book,Allan Kardec,424,Cosimo Classics,2005-11-30,27.45,1.05,4.4,1785,35,65,190,353,1142,177356,9781596053137,English,"Mind, Body, Spirit"
"The Book of Blessings and Rituals : Magical Invocations for Healing, Setting Energy, and Creating Sacred Space",Athena Perrakis,144,Fair Winds Press,2019-07-30,15.09,0.91,4.32,110,1,2,17,31,59,39196,9781592338771,English,"Mind, Body, Spirit"
"Welcoming Food, Book 1 : Energetics of Food and Healing: Diet as Medicine for Home Cooks and Other Healers",Andrew Sterman,220,"Ann Cecil-Sterman, PLLC",2020-01-22,36.77,30.03,4.75,8,0,0,0,2,6,159196,9780983772095,English,"Mind, Body, Spirit"
Og Mandino's University of Success : The Greatest Self-Help Author in the World Presents the Ultimate Success Book,Og Mandino,544,Random House USA Inc,1988-01-01,17.62,2.88,4.35,1019,9,27,123,299,561,73151,9780553345353,English,"Mind, Body, Spirit"
"The ""supernatural"" Book of Monsters, Spirits, Demons, and Ghouls",Alex Irvine,240,HarperCollins Publishers Inc,2011-06-27,16.61,0.39,4.07,2032,28,115,442,545,902,118698,9780061367038,English,"Mind, Body, Spirit"
Book of Shadows Tarot Complete Edition,"Barbara Moore, Grzegorz Krysinski, Simone Gabrielli, Sabrina Ariganello, Alessia Pastorello",78,Lo Scarabeo,2017-06-14,37.06,4.94,4.5,10,0,0,1,3,6,12948,9788865275115,English,"Mind, Body, Spirit"
The Book of Fire : The Life-Givers,Steven Forrest,308,Seven Paws Press,2018-12-15,23.32,4.88,4.69,89,1,0,2,20,66,25332,9781939510020,English,"Mind, Body, Spirit"
The Sworn Book of Honorius : Liber Iuratus Honorii,"Honorius of Thebes, Joseph Peterson",240,Ibis Press,2016-06-06,32.38,5.12,3.98,53,1,5,11,13,23,49900,9780892542154,English,"Mind, Body, Spirit"
"Introduction to the Book of Zohar, Volume 2",Rabbi Rav Yehuda Ashlag,302,Laitman Kabbalah Publishers,2005-07-30,18.37,12.49,4.12,24,2,1,2,6,13,327487,9780973231557,English,"Mind, Body, Spirit"
The Nature of the Psyche : Its Human Expression,"Jane Roberts, Robert F. Butts",256,"Amber-Allen Publishing,U.S.",1996-02-29,20.30,0.70,4.54,500,3,4,47,111,335,25620,9781878424228,English,"Mind, Body, Spirit"
Beyond The Blues : A Workbook to Help Teens Overcome Depression,Lisa M. Schab,160,New Harbinger Publications,2008-08-13,17.13,0.37,3.92,92,2,7,17,36,30,62442,9781572246119,English,"Mind, Body, Spirit"
Life After Death : The Book of Answers,Dr Deepak Chopra,304,Ebury Publishing,2008-05-01,13.69,2.31,3.81,2369,76,151,611,830,701,38565,9781846041006,English,"Mind, Body, Spirit"
My Little Occult Book Club : A Creepy Collection,Steven Rhodes,80,Chronicle Books,2020-11-10,12.80,1.70,4.5,227,1,4,19,59,144,230098,9781797203256,English,"Mind, Body, Spirit"
The Little Book of Tarot : An Introduction to Fortune-Telling and Divination,Xanna Eve Chown,160,Octopus Publishing Group,2021-09-02,8.03,0.97,4.13,129,0,3,23,57,46,213223,9781786857989,English,"Mind, Body, Spirit"
Transforming the Soul: v. 2,"Rudolf Steiner, P. Wehrle",232,Rudolf Steiner Press,2006-09-01,16.68,9.32,4,2,0,0,1,0,1,206704,9781855841833,English,"Mind, Body, Spirit"
The Little Book of Spells : An Introduction to White Witchcraft,Astrid Carvel,128,Octopus Publishing Group,2019-08-06,7.70,1.30,3.77,104,3,11,26,31,33,206680,9781786857996,English,"Mind, Body, Spirit"
The Comfort Book : Special Winter Edition,Matt Haig,272,Canongate Books,2021-11-01,19.24,1.76,4.1,40221,496,1696,7320,14451,16258,220320,9781838857004,English,"Mind, Body, Spirit"
"Definitive Book of Handwriting Analysis : The Complete Guide to Interpreting Personalities, Detecting Forgeries, and Revealing Brain Activity Through the Science of Graphology",Marc Seifer,336,Red Wheel/Weiser,2008-11-24,26.77,2.73,3.53,74,1,11,24,24,14,209790,9781601630254,English,"Mind, Body, Spirit"
"Crone's Book of Magical Words : 128 Incantations, Instructions and Spells",Valerie Worth,168,"Llewellyn Publications,U.S.",2002-09-08,12.71,1.29,3.97,214,5,22,40,54,93,205780,9781567188257,English,"Mind, Body, Spirit"
Lost Realms : Book IV of the Earth Chronicles,Zecharia Sitchin,320,HarperCollins Publishers Inc,2007-04-01,8.98,1.02,4.13,866,19,39,147,265,396,50016,9780061379253,English,"Mind, Body, Spirit"
Fundamentals of Vedic Astrology: v. 1 : Vedic Astrologer's Handbook,"Bepin Behari, Kenneth Johnson",280,Lotus Press,2004-03-12,15.61,0.39,4.43,47,0,2,5,11,29,196720,9780940985520,English,"Mind, Body, Spirit"
"Welcoming Food, Book 2 : Recipes and Kitchen Practice: Diet as Medicine for Home Cooks and Other Healers",Andrew Sterman,258,"Ann Cecil-Sterman, PLLC",2020-01-22,38.10,34.50,4.83,6,0,0,0,1,5,191437,9780983772057,English,"Mind, Body, Spirit"
Book of Instructions in the Elements of the Art of Astrology,"Al Biruni, R, Ramsay Wright, David, R Roell",108,The Astrology center of America,2006-04-30,11.44,0.51,4.22,40,3,0,3,13,21,24316,9781933303161,English,"Mind, Body, Spirit"
"The Little Pocket Book of Happiness : How to Love Life, Laugh More, and Live Longer",Lois Blyth,176,"Ryland, Peters & Small Ltd",2015-07-09,12.10,0.40,3.54,76,2,10,21,31,12,200350,9781782492603,English,"Mind, Body, Spirit"
Really RELAXING Colouring Book 9 : Gorgeous Geometrics,Elizabeth James,64,Kyle Craig Publishing,2015-04-13,10.67,0.43,3.76,46,3,3,11,14,15,86182,9781908707949,English,"Mind, Body, Spirit"
The Hoodoo Tarot : 78-Card Deck and Book for Rootworkers,"Tayannah Lee McQuillar, Katelan V. Foisy",160,Inner Traditions Bear and Company,2020-04-25,29.29,7.71,4.7,88,0,1,5,13,69,39177,9781620558737,English,"Mind, Body, Spirit"
Cunningham's Book of Shadows : The Path of an American Traditionalist,Scott Cunningham,288,"Llewellyn Publications,U.S.",2009-10-08,23.76,2.74,4.22,638,7,36,89,183,323,95963,9780738719146,English,"Mind, Body, Spirit"
The Book of the Sacred Magic of Abramelin the Mage,S. L. MacGregor Mathers,268,Dover Publications Inc.,2000-01-02,15.95,2.05,4.02,1317,24,76,291,387,539,57498,9780486232119,English,"Mind, Body, Spirit"
"The Big Book of Runes and Rune Magic : How to Interpret Runes, Rune Lore, and the Art of Runecasting",Edred Thorsson,320,Red Wheel/Weiser,2018-11-25,28.28,2.72,4.32,57,0,3,5,20,29,11574,9781578636525,English,"Mind, Body, Spirit"
The Hundred Thousand Kingdoms : Book 1 of the Inheritance Trilogy,N. K. Jemisin,448,"Little, Brown Book Group",2010-02-04,10.61,0.89,3.89,68001,1574,4179,15015,26624,20609,29507,9781841498171,English,"Mind, Body, Spirit"
The Little Book of Self-Care for Pisces : Simple Ways to Refresh and Restore-According to the Stars,Constance Stellas,160,Adams Media Corporation,2019-01-10,11.70,3.30,3.8,137,4,7,42,44,40,170225,9781507209868,English,"Mind, Body, Spirit"
The Penguin Book of the Undead,Scott G. Bruce,320,Penguin Books Ltd,2016-10-06,17.48,1.02,3.31,314,10,55,118,91,40,16073,9780143107682,English,"Mind, Body, Spirit"
The Book of Legendary Lands,"Umberto Eco, Alastair McEwen",480,Quercus Publishing,2015-09-03,32.29,4.21,4.12,1339,10,29,269,507,524,95592,9780857052964,English,"Mind, Body, Spirit"
The Comfort Book,Matt Haig,272,Penguin Life,2021-07-06,20.65,2.85,4.1,40221,496,1696,7320,14451,16258,108018,9780143136668,English,"Mind, Body, Spirit"
Guide for the Advanced Soul : A Book of Insight,Susan Hayward,232,"DeVorss & Co ,U.S.",2018-01-30,11.66,1.33,4.28,232,1,11,36,57,127,13773,9780875168630,English,"Mind, Body, Spirit"
"Executive Functioning Workbook for Teens : Help for Unprepared, Late, and Scattered Teens",Sharon A. Hansen,144,New Harbinger Publications,2013-12-19,15.35,4.65,3.98,89,2,4,18,35,30,34891,9781608826568,English,"Mind, Body, Spirit"
The Birthday Book (Dark Blue Cover),N. Bowman,36,Archer House Limited,2007-01-31,14.71,1.69,1,1,1,0,0,0,0,219498,9780955640919,English,"Mind, Body, Spirit"
The Penguin Book of Hell,Scott G. Bruce,320,Penguin Books Ltd,2019-03-28,13.41,4.09,3.65,379,5,37,111,159,67,95493,9780143131625,English,"Mind, Body, Spirit"
Book of Black Magic,A. E. Waite,328,Red Wheel/Weiser,2004-03-30,25.20,0.80,3.65,244,14,26,66,64,74,249701,9780877282075,English,"Mind, Body, Spirit"
"The Karma of Untruthfulness: v. 2 : Secret Socieities, the Media, and Preparations for the Great War","Rudolf Steiner, J. Collis",256,Rudolf Steiner Press,2005-10-30,23.65,0.85,4.7,20,0,0,0,6,14,227568,9781855841918,English,"Mind, Body, Spirit"
"Rainbow Body and Resurrection : Spiritual Attainment, the Dissolution of the Material Body, and the Case of Khenpo A Choe",Francis V. Tiso,408,"North Atlantic Books,U.S.",2016-01-26,24.28,3.72,4.33,21,0,0,3,8,10,235087,9781583947951,English,"Mind, Body, Spirit"
The Book of Doors Divination Deck : An Oracle from the Egyptian Book of the Dead,"Alison Davidson, Anthon Veggi",256,Inner Traditions Bear and Company,1999-12-07,33.21,4.29,4.39,31,1,0,4,7,19,49875,9780892815128,English,"Mind, Body, Spirit"
Learning the Tarot : A Tarot Book for Beginners,Joan Bunning,192,Red Wheel/Weiser,1998-10-07,25.64,1.86,4.09,833,16,39,146,288,344,27038,9781578630486,English,"Mind, Body, Spirit"
Alchemical Active Imagination : Revised Edition,Marie-Louise Von Franz,160,Shambhala Publications Inc,1997-12-02,18.77,4.23,4.3,210,2,3,31,67,107,112316,9780877735892,English,"Mind, Body, Spirit"
