title,authors,number_of_pages,publisher,publication_date,price_in_euros,discount_in_euros,rating,number_of_votes_goodreads,number_of_votes_one_star,number_of_votes_two_stars,number_of_votes_three_stars,number_of_votes_four_stars,number_of_votes_five_stars,bestsellers_rank,isbn13,language,category
Ruck Me : (I'Ve Written Another Book),James Haskell,320,HarperCollins Publishers,2022-01-11,23.48,1.02,3.5,6,0,0,3,3,0,997159,9780008472221,English,Sport
Walking the Literary Landscape : 20 classic walks for book-lovers in Northern England,"Ian Hamilton, Diane Roberts",128,Vertebrate Publishing Ltd,2014-05-01,13.84,0.97,4,5,1,0,0,1,3,1204223,9781906148782,English,Sport
Nuts for Racing : A Stockcar Toons Book,Mike Smith,96,Andrews McMeel Publishing,2008-03-01,9.50,1.50,4,2,0,0,1,0,1,2444283,9780740771026,English,Sport
Reeds Vol 11: Engineering Drawing,H.G. Beck,176,Bloomsbury Publishing PLC,2019-05-21,56.13,21.37,5,1,0,0,0,0,1,2161302,9781472969859,English,Sport
WWE: Then Now Forever Vol. 4,"Dennis Hopeless, Brent Schoonover, Andy Belanger, Bill Hanstock, Arune Singh, Kendall Goode, Hyeonjin Kim",112,Boom! Studios,2019-12-26,17.47,0.53,4.33,6,0,0,2,0,4,2231492,9781684154746,English,Sport
Ruck Me : (I'Ve Written Another Book),James Haskell,320,HarperCollins Publishers,2022-07-12,11.79,7.71,4.01,198,4,3,46,80,65,997160,9780008472269,English,Sport
The Ultimate Guide to the Munros : Vol 5 - Cairngorms North,Ralph Storer,160,Luath Press Ltd,2016-05-31,11.28,1.22,3.89,71,2,5,15,26,23,1035651,9781908373649,English,Sport
"Taiji Fencing Principles, Vol. 1",Chongyi Xia,226,Lulu.com,2017-11-04,32.65,6.15,5,2,0,0,0,0,2,2149486,9781387343461,English,Sport
Deportes para la gloria de Jesus,"Luis Davila, 100 Jesus Books",80,Independently Published,2019-09-11,16.31,2.22,5,1,0,0,0,0,1,9781692396329,9781692396329,Spanish,Sport
Relentless: 12 Rounds to Success : WINNER AT THE SPORTS BOOK AWARDS 2021,Eddie Hearn,288,HODDER & STOUGHTON,2022-08-30,9.54,8.46,3.94,377,2,30,78,145,122,742669,9781529312232,English,Sport
Never Mind the Owls : The Ultimate Sheffield Wednesday Quiz Book,"Andrew Clark, John Pearson",144,The History Press Ltd,2013-12-01,8.63,0.37,3.5,2,0,0,1,1,0,964196,9780752497815,English,Sport
Actitud Ante El Riesgo de la Fe En Jesus,"Luis Davila, 100 Jesus Books",122,Independently Published,2018-11-19,16.98,1.55,4,2,0,0,1,0,1,9781731582225,9781731582225,Spanish,Sport
A Beginner's Guide to Living in an RV : Everything I Wish I Knew Before Full-Time RVing Across America,Alyssa Padgett,244,INDEPENDENTLY PUBLISHED,2017-11-14,14.85,2.15,4.22,962,8,30,161,309,454,1614656,9781973321514,English,Sport
Healing Hands : A Treatise on First-Aid Equine Acupressure,"D V M Dominique Giniaux, Jean-Claude Racinet",124,Xenophon Press LLC,2014-09-21,33.21,8.79,5,1,0,0,0,0,1,868424,9780933316126,English,Sport
Actitud Ante El Riesgo de la Fe En Jesus,"Luis Davila, 100 Jesus Books",122,Independently Published,2018-11-19,16.98,1.55,4,2,0,0,1,0,1,9781731582393,9781731582393,Spanish,Sport
The Secrets of Jujitsu - A Complete Course in Self Defense - Book One,Allan Corstorphin Smith,57,Read Books,2019-05-01,10.81,3.79,4,1,0,0,0,1,0,2616270,9781528712002,English,Sport
"ETERNALLY WOUNDED WOMAN : ""WOMEN, DOCTORS, AND EXERCISE IN THE LAT",Patricia A Vertinsky,288,University of Illinois Press,1994-05-01,23.90,1.40,4,10,1,0,1,4,4,1644391,9780252063725,English,Sport
"Two Ton : One Fight, One Night: Tony Galento V. Joe Louis",Joseph Monninger,208,Steerforth Press,2007-12-06,14.84,0.16,4.06,52,0,3,9,22,18,1076540,9781586421380,English,Sport
"Sea Fishing for Amateurs - A Practical Book on Fishing from Shore, Rocks or Piers",Frank Hudson,116,Read Books,2006-10-25,19.47,8.13,4.5,2,0,0,0,1,1,2152453,9781406795684,English,Sport
Naihanchi (Tekki) Kata: The Seed of Shuri Karate Vol.2 : Vol.2: Combative Application,Chris Denwood,314,Lingwood Publishing,2019-06-24,38.88,5.22,5,1,0,0,0,0,1,2510505,9780992713935,English,Sport
The Morris Book With A Description Of Dances As Performed By The Morris-Men Of England,Cecil J. Sharp,70,Read Books,2011-02-08,12.50,5.20,5,1,0,0,0,0,1,2572251,9781446521687,English,Sport
Little Book of Fly Fishing for Trout,"Richard Duplock, Chris Newton",95,G2 Entertainment Ltd,2014-01-09,8.35,7.39,3.75,4,0,0,2,1,1,2671323,9781782812043,English,Sport
Superbike 2010/2011 : The Official Book,"Claudio  Porrozzi, Fabrizio Porrozzo",192,Giorgio Nada  Editore,2011-03-01,30.87,12.63,5,1,0,0,0,0,1,1080410,9788879115148,English,Sport
