title,authors,number_of_pages,publisher,publication_date,price_in_euros,discount_in_euros,rating,number_of_votes_goodreads,number_of_votes_one_star,number_of_votes_two_stars,number_of_votes_three_stars,number_of_votes_four_stars,number_of_votes_five_stars,bestsellers_rank,isbn13,language,category
The Consultant's Big Book of Organization Development Tools,Mel Silberman,300,McGraw-Hill Education - Europe,2002-12-16,35.59,1.91,3.84,32,2,2,9,5,14,562701,9780071408837,English,Stationery
The Little Black Book of Management: Essential Tools for Getting Results NOW,Suzanne Turner,224,McGraw-Hill Education - Europe,2010-07-16,20.52,4.48,3.53,15,2,0,6,2,5,527790,9780071738651,English,Stationery
Management Lessons from Mayo Clinic: Inside One of the World's Most Admired Service Organizations,"Leonard Berry, Kent Seltman",304,McGraw-Hill Education,2017-06-16,21.44,0.06,3.9,278,6,19,62,102,89,532402,9781260011838,English,Stationery
Elliot Wave Techniques Simplified: How to Use the Probability Matrix to Profit on More Trades,Bennett McDowell,272,McGraw-Hill Education - Europe,2016-04-16,54.26,13.74,3.94,32,1,4,7,4,16,416477,9780071819305,English,Stationery
Edward Gorey Colouring Book,Edward Gorey,48,"Pomegranate Communications Inc,US",2013-01-01,10.36,0.64,4.67,3,0,0,0,1,2,667468,9780764953460,English,Stationery
Disney Tangled Tiny Book,Insight Editions,192,Insight Editions,2022-06-14,8.31,3.19,4.43,7,0,0,2,0,5,577682,9781647226329,English,Stationery
Queen Elizabeth I Book of Days,Tudor Times,256,Graffeg Limited,2022-01-01,20.40,6.10,5,1,0,0,0,0,1,678564,9781913134860,English,Stationery
The 12 Powers of a Marketing Leader: How to Succeed by Building Customer and Company Value,"Thomas Barta, Patrick Barwise",240,McGraw-Hill Education,2016-10-16,24.12,5.38,4.03,68,2,1,13,29,23,425437,9781259834714,English,Stationery
Star Trek Cats Twin Pins,Jenny Parks,2,Chronicle Books,2017-09-29,9.82,7.68,5,3,0,0,0,0,3,407383,9781452164540,English,Stationery
Art Therapy: An Anti-Stress Colouring Book for Adults,"Richard Merritt, Hannah Davies, Cindy Wilde",128,Michael O'Mara Books Ltd,2019-06-01,15.72,2.28,4,1,0,0,0,1,0,506153,9781912785032,English,Stationery
The Trading Book: A Complete Solution to Mastering Technical Systems and Trading Psychology,Anne-Marie Baiynd,272,McGraw-Hill Education - Europe,2011-08-16,39.69,2.81,3.97,37,1,1,10,11,14,410389,9780071766494,English,Stationery
"My Father's Life - Second Edition: Volume 27 : Dad, I Want to Know Everything About You",Editors of Chartwell Books,204,Book Sales Inc,2022-04-26,11.11,2.89,1,2,2,0,0,0,0,1058571,9780785840220,English,Stationery
LEGO (R) Still Life with Bricks: 100 Collectible Postcards,LEGO (R),100,CHRONICLE BOOKS,2020-05-05,23.80,0.70,4,1,0,0,0,1,0,439614,9781452179643,English,Stationery
The American Sign Language Phrase Book,"Barbara Bernstein Fant, Betty Miller, Lou Fant",400,McGraw-Hill Education - Europe,2008-09-17,19.74,10.26,4.07,282,5,15,53,91,118,568930,9780071497138,English,Stationery
Color Peace Coloring Book : Perfectly Portable Pages,Joanne Fink,64,Design Originals,2015-11-01,5.94,0.06,4.44,9,0,1,0,2,6,601046,9781497200845,English,Stationery
"Chalk-Style Nature Coloring Book : Color with All Types of Markers, Gel Pens & Colored Pencils",Deb Strain,80,Design Originals,2016-10-04,9.79,1.21,5,1,0,0,0,0,1,576164,9781497201736,English,Stationery
Your First 100 Words in Arabic (Book Only),Jane Wightwick,64,McGraw-Hill Education - Europe,1999-09-16,18.53,1.47,3.6,53,4,7,10,17,15,520774,9780844223957,English,Stationery
LEGO (R) Still Life with Bricks: 100 Collectible Postcards,LEGO (R),100,CHRONICLE BOOKS,2020-05-05,23.80,0.70,4,1,0,0,0,1,0,439614,9781452179643,English,Stationery
Rebuilding the Famous Ford Flathead,Ron Bishop,144,McGraw-Hill Education - Europe,2014-01-30,18.25,1.25,4,6,0,1,0,3,2,259117,9780830620661,English,Stationery
Design for Operational Excellence: A Breakthrough Strategy for Business Growth,Kevin Duggan,320,McGraw-Hill Education - Europe,2011-09-27,28.75,6.25,3.47,53,1,6,19,21,6,487441,9780071768245,English,Stationery
"The Big Book of Team Coaching Games: Quick, Effective Activities to Energize, Motivate, and Guide Your Team to Success","Mary Scannell, Mike Mulvihill, Joanne Schlosser",240,McGraw-Hill Education - Europe,2013-08-23,24.71,0.29,3.17,12,2,1,3,5,1,382687,9780071813006,English,Stationery
Color Peace Coloring Book : Perfectly Portable Pages,Joanne Fink,64,Design Originals,2015-11-01,5.94,0.06,4.44,9,0,1,0,2,6,601046,9781497200845,English,Stationery
The Ocean Notes: 20 Different Notecards & Envelopes,Chronicle Books,20,Chronicle Books,2019-04-02,13.98,3.52,4,1,0,0,0,1,0,939110,9781452172767,English,Stationery
"Chalk-Style Botanicals Deluxe Coloring Book : Color With All Types of Markers, Gel Pens & Colored Pencils",Valerie McKeehan,80,Design Originals,2016-05-03,15.27,0.73,4.33,3,0,0,1,0,2,477660,9781497201514,English,Stationery
You're the Fucking Best Mini Notecards : 24 Mini Notecards for all Occasions,"Chronicle Books, Linus Boman",30,Chronicle Books,2019-03-05,13.25,4.25,5,1,0,0,0,0,1,1111520,9781452176529,English,Stationery
"The Book of Shadows: Volume 9 : A Journal of Magick, Spells, & Rituals",Anastasia Greywolf,160,"Wellfleet Press,U.S.",2021-10-05,15.55,2.45,3.59,22,3,1,6,4,8,39679,9781577152422,English,Stationery
Harry Potter and the Chamber of Secrets Enchanted Postcard Book,None,40,Harper Design,2017-12-05,11.82,2.18,5,2,0,0,0,0,2,450080,9780062821645,English,Stationery
Harry Potter Magical Creatures Postcard Coloring Book,Scholastic,40,Scholastic US,2016-06-28,10.58,0.42,4.62,21,0,0,2,4,15,434381,9781338054590,English,Stationery
Thinking of You (A Bouquet in a Book) : Turn this Book into a Bouquet,Molly Hatch,24,ABRAMS,2018-07-09,16.44,2.06,4.67,6,0,0,1,0,5,531729,9781419729553,English,Stationery
Edward Gorey Mysterious Messages Cryptic Cards Coded Conundrums Anonymous Notes Book of Postcards,Edward Gorey,30,"Pomegranate Communications Inc,US",2011-04-01,10.85,4.15,4.59,22,0,1,1,4,16,297954,9780764955280,English,Stationery
True Paradox - How Christianity Makes Sense of Our Complex World,David Skeel,176,InterVarsity Press,2014-09-28,13.14,3.86,3.67,137,2,17,30,63,25,364967,9780830836765,English,Stationery
Creative Haven Fabulous Fashions of the 1960s Coloring Book,Ming-Ju Sun,64,Dover Publications Inc.,2018-07-27,7.90,0.10,3,1,0,0,1,0,0,411490,9780486821696,English,Stationery
The Little World of Liz Climo Colouring Book,Liz Climo,70,Tablo Publishing,2021-02-24,19.99,10.91,5,1,0,0,0,0,1,434016,9781649694126,English,Stationery
Coloring for Grown-Ups Holiday Fun Book,"Ryan Hunter, Taige Jensen",64,Penguin Putnam Inc,2013-09-24,10.93,0.07,4.04,25,0,1,7,7,10,422854,9780142180686,English,Stationery
Manager's Guide To Business Writing 2/E,Suzanne Sparks Fitzgerald,192,McGraw-Hill Education - Europe,2011-11-16,17.36,0.64,3,3,0,1,1,1,0,340145,9780071772266,English,Stationery
Monet Book of Postcards,Pomegranate Communications Inc,30,"Pomegranate Communications Inc,US",2010-08-27,13.35,0.65,4.2,5,0,0,1,2,2,564617,9780876545638,English,Stationery
Mythographic Color and Discover: Dream Garden : An Artist's Coloring Book of Floral Fantasies,Fabiana Attanasio,96,St Martin's Press,2021-08-10,17.29,1.71,3.5,2,0,0,1,1,0,163441,9781250275400,English,Stationery
"Big Book of Virtual Teambuilding Games: Quick, Effective Activities to Build Communication, Trust and Collaboration from Anywhere!","Mary Scannell, Michael Abrams, Mike Mulvihill",256,McGraw-Hill Education - Europe,2012-01-16,27.47,4.53,3.73,26,2,2,5,9,8,372074,9780071774352,English,Stationery
Nine Minutes on Monday: The Quick and Easy Way to Go From Manager to Leader,James Robbins,240,McGraw-Hill Education - Europe,2012-11-16,22.58,2.42,3.91,314,5,18,72,124,95,393212,9780071801980,English,Stationery
How High Am I? Journal,Chronicle Books,144,Chronicle Books,2010-03-17,12.55,0.95,5,1,0,0,0,0,1,969495,9780811874434,English,Stationery
Baby Book : Moments and memories from your baby's first three years,Quarto Publishing,208,Frances Lincoln Publishers Ltd,2020-09-01,19.08,4.92,5,1,0,0,0,0,1,834579,9780711253711,English,Stationery
"The Big Book of Conflict Resolution Games: Quick, Effective Activities to Improve Communication, Trust and Collaboration",Mary Scannell,240,McGraw-Hill Education - Europe,2010-07-16,27.07,1.93,3.62,26,1,4,8,4,9,63522,9780071742245,English,Stationery
The Beginner`s Guide to the Gift of Prophecy,Jack Deere,160,Baker Publishing Group,2008-11-03,11.54,0.67,4.27,253,4,6,35,81,127,298132,9780800796433,English,Stationery
"The Big Book of Creativity Games: Quick, Fun Acitivities for Jumpstarting Innovation",Robert Epstein,224,McGraw-Hill Education - Europe,2000-09-16,23.39,0.61,3.57,21,0,4,7,4,6,319709,9780071361767,English,Stationery
The Farmer's Wife Sampler Quilt Coloring Book : Color 70 Classic Quilt Designs from Your Favorite Sampler Collection,Laurie Aaron Hird,144,F&W Publications Inc,2016-02-29,14.79,1.21,4.09,11,1,0,1,4,5,402416,9781440246715,English,Stationery
Green Roof Construction and Maintenance (GreenSource Books),Kelly Luckett,208,McGraw-Hill Education - Europe,2009-10-16,75.75,0.75,3.71,7,0,0,4,1,2,986423,9780071608800,English,Stationery
K-12 Coloring Book,Melanie Martinez,72,Ulysses Press,2021-11-18,15.27,0.23,5,1,0,0,0,0,1,447892,9781646043071,English,Stationery
Dragon Wisdom : 43-Card Oracle Deck and Book,"Christine Arana Fader, Anja Kostka",112,Inner Traditions Bear and Company,2020-12-11,18.31,5.69,4.5,6,0,0,1,1,4,117335,9781644111086,English,Stationery
Darth Vader & Son / Vader's Little Princess Deluxe Box Set (includes two art prints) (Star Wars),Jeffrey Brown,64,CHRONICLE BOOKS,2015-09-08,33.14,3.36,4.25,55,2,1,7,16,29,338275,9781452144870,English,Stationery
Finding Your Strength in Difficult Times,David Viscott,272,McGraw-Hill Education - Europe,2003-06-16,12.01,1.49,4.03,1017,32,69,197,260,459,181799,9780071418638,English,Stationery
Disney: Moana Tiny book,Insight Editions,192,Insight Editions,2020-09-29,8.43,2.57,5,5,0,0,0,0,5,41093,9781683839477,English,Stationery
642 Things to Draw: Paris,Chronicle Books,304,Chronicle Books,2016-03-01,11.38,0.12,3,1,0,0,1,0,0,760187,9781452147284,English,Stationery
"The Big Book of Team-Motivating Games: Spirit-Building, Problem-Solving and Communication Games for Every Group","Mary Scannell, Edward Scannell",224,McGraw-Hill Education - Europe,2009-10-16,23.63,3.38,3.78,65,1,3,20,26,15,63528,9780071629621,English,Stationery
Tudor Book of Days Perpetual Diary,Tudor Times,192,Graffeg Limited,2017-11-17,18.06,6.44,4.83,6,0,0,0,1,5,421870,9781912213238,English,Stationery
The Old Outboard Book,Peter Hunn,320,McGraw-Hill Education - Europe,2002-06-06,31.03,0.47,4,9,0,1,1,4,3,353141,9780071383097,English,Stationery
Color Joy Coloring Book : Perfectly Portable Pages,Valentina Harper,64,Design Originals,2015-09-01,5.94,0.06,4,6,0,1,0,3,2,365093,9781497200319,English,Stationery
The Times Quick Crossword Book 25 : 100 General Knowledge Puzzles from the Times 2,"The Times Mind Games, John Grimshaw, Times2",240,HarperCollins Publishers,2021-04-01,8.73,0.27,5,1,0,0,0,0,1,410228,9780008404253,English,Stationery
"The Big Book of Leadership Games: Quick, Fun Activities to Improve Communication, Increase Productivity, and Bring Out the Best in Employees",Vasudha Deming,176,McGraw-Hill Education - Europe,2004-08-16,22.84,2.16,3.5,36,1,5,14,7,9,195701,9780071435253,English,Stationery
Ayahuasca Jungle Visions : A Coloring Book,Alexander George Ward,104,Divine Arts,2016-10-01,9.44,4.56,4.5,6,0,0,1,1,4,132990,9781611250534,English,Stationery
The Art Masters Sticker Book: Over 250 Stickers,Dover,32,Dover Publications Inc.,2016-01-29,15.86,1.64,3,2,0,1,0,1,0,332818,9780486803395,English,Stationery
"Disrupting Class, Expanded Edition: How Disruptive Innovation Will Change the Way the World Learns","Clayton Christensen, Michael Horn, Curtis Johnson",272,McGraw-Hill Education,2016-11-16,20.84,1.92,3.87,1832,41,122,441,667,561,301920,9781259860881,English,Stationery
The Little Book of Colouring For Mindfulness : 100 Mandalas for Instant Calm,Cynthia Emerlye,208,Octopus Publishing Group,2016-06-02,8.71,3.69,4,1,0,0,0,1,0,404846,9781781573884,English,Stationery
Premature Menopause Book,Kathryn Petras,416,HarperCollins Publishers Inc,2018-02-27,16.13,1.27,3.81,16,1,0,4,7,4,412632,9780380805419,English,Stationery
The Big Book of Boat Canvas: A Complete Guide to Fabric Work on Boats,Karen Lipe,256,McGraw-Hill Education - Europe,1991-03-08,18.50,2.50,3.64,22,1,3,7,3,8,290799,9780070380004,English,Stationery
Understanding Options 2E,Michael Sincere,320,McGraw-Hill Education - Europe,2014-02-16,16.83,3.67,4.12,703,8,25,123,263,284,114297,9780071817844,English,Stationery
Color Zen Coloring Book : Perfectly Portable Pages,Valentina Harper,64,Design Originals,2015-09-01,5.22,0.78,4.27,11,1,0,1,2,7,170151,9781497200326,English,Stationery
"Technical Analysis Explained, Fifth Edition: The Successful Investor's Guide to Spotting Investment Trends and Turning Points",Martin Pring,832,McGraw-Hill Education - Europe,2014-02-16,59.06,13.94,4.05,581,21,30,90,199,241,113710,9780071825177,English,Stationery
Botanicals Labels & Stickers,Rifle Paper Co.,30,Chronicle Books,2012-10-01,9.46,2.54,4.8,5,0,0,0,1,4,10788,9781452107509,English,Stationery
The Old Outboard Book,Peter Hunn,320,McGraw-Hill Education - Europe,2002-06-06,31.03,0.47,4,9,0,1,1,4,3,353141,9780071383097,English,Stationery
Tales from the Midnight Masquerade Coloring Book,Hanna Karlzon,64,Gibbs M. Smith Inc,2020-08-18,15.57,0.43,4.57,7,0,0,1,1,5,20306,9781423655442,English,Stationery
"The Pregnancy Countdown Book : Nine Months of Practical Tips, Useful Advice, and Uncensored Truths","Susan Magee, Kara Nakisbendi",288,Quirk Books,2014-01-03,14.65,2.85,3.75,542,20,36,162,168,156,34188,9781594745737,English,Stationery
The Big Book of Laugh-Out-Loud Jokes for Kids - A 3-in-1 Collection,Rob Elliott,192,Baker Publishing Group,2014-01-21,9.58,0.19,4.01,165,9,7,37,33,79,12697,9780800723071,English,Stationery
"Fangirl, Vol. 1 : The Manga","Sam Maggs, Rainbow Rowell, Gabi Nam",216,"Viz Media, Subs. of Shogakukan Inc",2020-11-12,16.26,1.74,4.24,12675,137,336,1749,4546,5907,22541,9781974715879,English,Stationery
The Berenstain Bears Go to School,"Stan Berenstain, Jan Berenstain",32,Random House USA Inc,1982-03-25,5.99,0.01,4.31,19583,261,599,3203,4319,11201,14382,9780394837369,English,Stationery
"Crucial Accountability: Tools for Resolving Violated Expectations, Broken Commitments, and Bad Behavior, Second Edition ( Paperback)","Kerry Patterson, Joseph Grenny, Ron McMillan, Al Switzler, David Maxfield",304,McGraw-Hill Education - Europe,2013-06-16,17.36,2.64,4.08,7831,136,340,1437,2796,3122,17674,9780071829311,English,Stationery
Pop Manga Coloring Book,C D'errico,80,Watson-Guptill Publications,2017-05-11,16.21,0.79,4.59,99,0,3,7,18,71,29181,9780399578472,English,Stationery
The Times Quick Crossword Book 15 : 80 World-Famous Crossword Puzzles from the Times2,The Times Mind Games,192,HarperCollins Publishers,2011-03-16,8.44,0.56,4.67,3,0,0,0,1,2,313090,9780007368501,English,Stationery
I Wrote a Book about You,M H Clark,64,Compendium Inc.,2017-03-01,16.32,0.18,4.77,26,0,0,2,2,22,2086,9781943200108,English,Stationery
Harry Potter Talking Dobby and Collectible Book,Running Press,48,"Running Press,U.S.",2018-04-26,8.91,6.09,4.58,12,0,1,0,2,9,52440,9780762463107,English,Stationery
This Is Not A Book,Keri Smith,224,Penguin Books Ltd,2011-06-16,14.58,1.42,4.02,1505,37,93,307,434,634,23512,9781846144448,English,Stationery
Living Well One Line a Day : A Five-Year Reflection Book,Chronicle Books,372,Chronicle Books,2013-09-01,17.11,1.89,3.69,16,2,2,3,1,8,44401,9781452125480,English,Stationery
Harry Potter Talking Sorting Hat and Sticker Book : Which House Are You?,Running Press,16,Running Press,2017-05-25,7.48,6.02,4.3,10,0,0,2,3,5,14343,9780762461769,English,Stationery
The Birthday Book (Dark Red Cover),N. Bowman,40,Archer House Limited,2007-01-31,14.75,1.85,2,1,0,1,0,0,0,253487,9780955640933,English,Stationery
Harry Potter Wizard's Wand with Sticker Book : Lights Up!,Running Press,16,Running Press,2016-09-19,7.64,2.35,4,4,0,1,0,1,2,10083,9780762459377,English,Stationery
Growing You : A Pregnancy & Birth Story Book,Korie Herold,112,Random House USA Inc,2020-03-17,26.91,11.09,5,4,0,0,0,0,4,24468,9781944515973,English,Stationery
My Neighbor Totoro: 30 Postcards,Studio Ghibli,30,Chronicle Books,2018-10-23,10.58,2.92,3,1,0,0,1,0,0,45500,9781452171234,English,Stationery
Emma Calder's Moody Days Sticker Book,Emma Calder,32,Thames & Hudson Ltd,2010-03-08,16.86,2.12,1,1,1,0,0,0,0,221477,9780500515037,English,Stationery
As You Grow : A Modern Memory Book for Baby,Korie Herold,160,Random House USA Inc,2018-04-10,36.51,8.49,4.69,49,0,2,3,3,41,76412,9781944515478,English,Stationery
Shine Bright Productivity Journal,Chronicle Books,192,CHRONICLE BOOKS,2018-04-17,16.07,2.43,5,1,0,0,0,0,1,615275,9781452168241,English,Stationery
Aggretsuko Figurine and Illustrated Book : With Sound!,Sanrio Sanrio,48,Running Press,2020-09-17,9.40,4.60,5,2,0,0,0,0,2,406357,9780762469833,English,Stationery
Wave and Ripple Design Book,Satoshi Nakamoto,72,Leaf Storm Press,2019-08-08,12.84,2.66,3.67,3,0,1,0,1,1,398009,9781945652035,English,Stationery
"The McGraw-Hill Desk Reference for Editors, Writers, and Proofreaders(Book + CD-Rom)","K. D. Sullivan, Merilee Eggleston",304,McGraw-Hill Education - Europe,2006-07-13,18.60,1.40,3.94,67,1,3,15,28,20,265672,9780071470001,English,Stationery
"Midwifery Practice: Critical Illness, Complications and Emergencies Case Book","Maureen Raynor, Jayne Marshall, Karen Jackson",280,Open University Press,2012-08-01,39.59,0.91,4.17,6,0,0,1,3,2,265930,9780335242733,English,Stationery
Alphonse Mucha (Art Colouring Book) : Make Your Own Art Masterpiece,"Daisy Seal, David Jones",96,Flame Tree Publishing,2016-09-25,16.77,1.23,4.75,4,0,0,0,1,3,28809,9781786640468,English,Stationery
"Endless Referrals, Third Edition",Bob Burg,304,McGraw-Hill Education - Europe,2005-12-16,21.44,0.06,4,819,22,55,159,250,333,90616,9780071462075,English,Stationery
Knock Knock Why I'm Grateful for You Book Fill in the Love Fill-in-the-Blank Book & Gift Journal,Knock Knock,112,Knock Knock,2017-07-25,7.55,2.45,4.67,3,0,0,0,1,2,33615,9781683490029,English,Stationery
Horribly Hilarious Joke Book,"Terry Deary, Philip Reeve, Martin Brown",96,Scholastic,2022-03-03,5.73,0.77,3.79,104,4,11,26,25,38,7333,9780702314995,English,Stationery
Charley Harper the Animal Kingdom Book of Postcards,Pomegranate,30,"Pomegranate Communications Inc,US",2010-08-27,12.56,0.94,4.4,15,0,0,3,3,9,163235,9780764953736,English,Stationery
Reading Journal : For Book Lovers,Potter Gift,1,Random House USA Inc,2010-10-26,12.16,1.84,4.34,35,0,2,6,5,22,16667,9780307591661,English,Stationery
The Bodybuilder's Nutrition Book,Franco Columbo,176,Contemporary Books Inc,1985-10-16,17.42,1.58,3.82,121,0,9,39,38,35,71288,9780809254576,English,Stationery
The World's Greatest Paper Airplane and Toy Book,Keith Laux,120,McGraw-Hill Education - Europe,1988-01-01,17.88,0.62,3.91,33,0,3,11,5,14,166471,9780830628469,English,Stationery
William Morris Sticker Book,William Morris,8,"Pomegranate Communications Inc,US",2015-06-15,9.01,1.49,2,1,0,1,0,0,0,51191,9780764972423,English,Stationery
Spark Magic,Chronicle Books,50,Chronicle Books,2019-07-02,11.67,2.83,2,1,0,1,0,0,0,509186,9781452178219,English,Stationery
The Hoodoo Tarot : 78-Card Deck and Book for Rootworkers,"Tayannah Lee McQuillar, Katelan V. Foisy",160,Inner Traditions Bear and Company,2020-04-25,29.29,7.71,4.7,88,0,1,5,13,69,39177,9781620558737,English,Stationery
The Penguin Book of Puzzles,Dr Gareth Moore,304,Penguin Books Ltd,2018-06-26,16.58,0.42,3.4,15,2,2,2,6,3,21374,9780718188627,English,Stationery
"One Simple Idea, Revised and Expanded Edition: Turn Your Dreams into a Licensing Goldmine While Letting Others Do the Work",Stephen Key,288,McGraw-Hill Education,2015-10-16,22.05,1.95,3.93,891,19,57,207,293,315,124196,9781259589676,English,Stationery
After Dinner Amusements: Family Time : 50 Conversation Starters,Chronicle Books,55,CHRONICLE BOOKS,2017-09-12,8.96,1.54,5,1,0,0,0,0,1,264398,9781452164885,English,Stationery
Andy Warhol Postcard Set,"Galison, The Andy Warhol Foundation for the Visual Arts, Andy Warhol",30,Galison,2013-09-17,8.47,1.53,3.8,5,0,1,1,1,2,65188,9780735338487,English,Stationery
LEGO (R) Note Brick (Blue-Green),LEGO (R),224,CHRONICLE BOOKS,2020-05-05,13.59,1.41,3.5,2,0,1,0,0,1,45420,9781452179698,English,Stationery
Color Calm Coloring Book : Perfectly Portable Pages,Valentina Harper,64,Design Originals,2015-09-01,5.22,0.78,4.11,9,0,0,3,2,4,262181,9781497200333,English,Stationery
The Complete Book of Laser Sailing,Richard Tillman,160,McGraw-Hill Education - Europe,2005-10-16,23.50,0.50,3.95,19,0,0,6,8,5,303374,9780071452199,English,Stationery
I Owe You Sex : The Gift That Keeps on Giving ... to Both of You,Chronicle Books,30,CHRONICLE BOOKS,2005-10-28,5.16,1.84,4,1,0,0,0,1,0,68775,9780811850742,English,Stationery
Earth and Space 100 Postcards : Featuring Photographs from the Archives of NASA,Nirmala Nataraj,100,CHRONICLE BOOKS,2017-09-12,22.78,1.72,4.6,5,0,0,0,2,3,43813,9781452159386,English,Stationery
Color Dreams Coloring Book : Perfectly Portable Pages,Thaneeya Mcardle,64,Design Originals,2015-09-01,5.94,0.06,4.62,8,0,0,0,3,5,191546,9781497200364,English,Stationery
Address Bk Lollipop Tree,Inc Peter Pauper Press,160,Peter Pauper Press,2013-12-27,9.77,0.23,4.18,11,0,1,2,2,6,181449,9781441315526,English,Stationery
William Morris Stained Glass Coloring Book,William Morris,32,Dover Publications Inc.,2000-04-11,6.92,2.58,3.73,22,1,1,8,5,7,39917,9780486410425,English,Stationery
Sugar Skulls Coloring Book,Thaneeya Mcardle,80,Design Originals,2016-10-04,9.64,1.36,4.75,4,0,0,0,1,3,212945,9781497202047,English,Stationery
Birds by Charley Harper Book of Postcards,Pomegranate,30,"Pomegranate Communications Inc,US",2010-08-27,12.44,1.56,4.7,23,0,0,0,7,16,118762,9780764953729,English,Stationery
Bright Ideas Superbright Journal,Chronicle Books,288,Chronicle Books,2017-02-21,13.06,0.44,5,1,0,0,0,0,1,556459,9781452156002,English,Stationery
The Art of Instruction Notebook Collection,Chronicle Books,64,Chronicle Books,2012-10-10,12.72,1.78,4.5,4,0,0,1,0,3,164869,9781452110202,English,Stationery
The Times Quick Cryptic Crossword Book 6 : 100 World-Famous Crossword Puzzles,"The Times Mind Games, Richard Rogan, Times2",240,HarperCollins Publishers,2021-04-01,8.73,0.27,4,2,0,0,1,0,1,203838,9780008404260,English,Stationery
Witchlings Deck and Book Set,Paulina Cassidy,200,U.S. Games,2014-06-07,19.32,4.18,4.61,18,0,0,0,7,11,54764,9781572816671,English,Stationery
Knock Knock Inconsequential Dilemmas,Knock Knock,96,Knock Knock,2013-03-01,10.70,1.80,3.79,112,1,12,31,33,35,68671,9781601064868,English,Stationery
Harry Potter: Hogwarts School of Witchcraft and Wizardry,Jody Revenson,192,Insight Editions,2020-03-17,7.65,3.35,4.2,40,1,1,8,9,21,33539,9781683834588,English,Stationery
Tales from the Witch's Cottage : Coloring Book,Hanna Karlzon,64,Gibbs M. Smith Inc,2022-07-05,16.67,0.83,5,3,0,0,0,0,3,6440,9781423661658,English,Stationery
The Times Quick Cryptic Crossword Book 2 : 100 World-Famous Crossword Puzzles,"The Times Mind Games, Richard Rogan",240,HarperCollins Publishers,2017-04-01,9.83,0.17,4.44,9,1,0,0,1,7,67556,9780008173876,English,Stationery
Archidoodle : An Architect's Activity Book,Steve Bowkett,160,Laurence King Publishing,2013-11-05,18.15,5.35,4.33,61,1,2,5,21,32,10681,9781780673219,English,Stationery
Christmas Coloring Book,Thaneeya Mcardle,80,Design Originals,2015-11-01,10.05,0.95,4.05,19,0,2,5,2,10,116830,9781497200807,English,Stationery
Color Christmas Coloring Book : Perfectly Portable Pages,Thaneeya Mcardle,64,Design Originals,2015-11-01,5.22,0.78,4.4,20,0,1,2,5,12,110917,9781497200814,English,Stationery
Address Book Butterflies,Inc Peter Pauper Press,160,"Peter Pauper Press Inc,US",2009-04-30,9.16,0.84,3.83,6,1,0,1,1,3,111192,9781593592233,English,Stationery
The Book of Joy Journal : A 365 Day Companion,"Dalai Lama, Archbishop Desmond Tutu",240,Pisces Books,2018-02-14,15.82,2.18,3.83,18,2,2,3,1,10,58667,9780525534822,English,Stationery
Book Lover's Journal,Inc Peter Pauper Press,216,"Peter Pauper Press Inc,US",2011-01-15,15.62,0.38,4.43,115,4,1,13,20,77,34368,9781441304827,English,Stationery
Grains of Gold Coloring Book,Hanna Karlzon,96,Gibbs M. Smith Inc,2021-08-31,15.61,0.39,5,2,0,0,0,0,2,43123,9781423658337,English,Stationery
Color Your Own Book of Kells,Marty Noble,32,Dover Publications Inc.,2002-02-22,5.59,0.41,4.29,41,0,1,7,12,21,83456,9780486418650,English,Stationery
Knock Knock Why You're So Awesome Book Fill in the Love Fill-in-the-Blank Book & Gift Journal,Knock Knock,112,Knock Knock,2014-01-01,8.30,1.70,3.75,16,2,2,2,2,8,38100,9781601065476,English,Stationery
The Red Pocket Book of Spanish Verbs,"Ronni Gordon, David Stillman",464,McGraw-Hill Education - Europe,2003-08-18,11.39,8.11,4.08,12,0,2,0,5,5,65934,9780071421621,English,Stationery
The Mindfulness Colouring and Activity Book - Calming Colouring and De-stressing Doodles to Focus Your Busy Mind,G Hasson,96,John Wiley and Sons Ltd,2015-12-14,8.62,6.48,3.67,3,0,1,0,1,1,31782,9780857086785,English,Stationery
"The Garden, the Curtain & the Cross Colouring & Activity Book : Colouring, puzzles, mazes and more","Carl Laferton, Catalina Echeverri",32,The Good Book Company,2017-02-01,5.70,1.30,4.67,12,0,0,1,2,9,30537,9781784981754,English,Stationery
Hippie Animals Coloring Book,Thaneeya McArdle,80,DESIGN ORIGINALS,2017-02-07,9.98,1.02,5,3,0,0,0,0,3,236498,9781497202085,English,Stationery
The Times Quick Crossword Book 21 : 100 World-Famous Crossword Puzzles from the Times2,"The Times Mind Games, John Grimshaw",240,HarperCollins Publishers,2017-04-01,8.88,0.12,4,4,0,1,0,1,2,214327,9780008173890,English,Stationery
The GREGG Shorthand Manual Simplified,"John Gregg, Louis Leslie, Charles Zoubek",320,McGraw-Hill Education - Europe,1955-06-22,19.20,2.30,3.96,99,2,5,26,28,38,152532,9780070245488,English,Stationery
Tales From the Forest Kingdom Coloring Book,Hanna Karlzon,64,Gibbs M. Smith Inc,2021-08-31,15.24,2.76,4.71,7,0,0,1,0,6,6451,9781423658344,English,Stationery
Harry Potter Hogwarts Castle and Sticker Book : Lights Up!,Running Press,16,"Running Press,U.S.",2018-10-11,9.67,3.83,4.41,17,1,1,0,3,12,14528,9780762464401,English,Stationery
Mystical Mandala Coloring Book,Alberta Hutchinson,32,Dover Publications Inc.,2007-04-27,5.46,0.04,4.24,617,10,16,107,166,318,4655,9780486456942,English,Stationery
