title,authors,number_of_pages,publisher,publication_date,price_in_euros,discount_in_euros,rating,number_of_votes_goodreads,number_of_votes_one_star,number_of_votes_two_stars,number_of_votes_three_stars,number_of_votes_four_stars,number_of_votes_five_stars,bestsellers_rank,isbn13,language,category
Carbon Nanotubes,"M. Endo, S. Iijima, M.S. Dresselhaus",208,Elsevier Science & Technology,1997-01-20,83.98,26.02,5,1,0,0,0,0,1,9780080426822,9780080426822,English,"Technology, Engineering"
Deep Learning for Medical Image Analysis,"S. Kevin Zhou, Hayit Greenspan, Dinggang Shen",458,Elsevier Science Publishing Co Inc,2017-01-31,96.90,21.60,3.5,2,0,0,1,1,0,1237353,9780128104088,English,"Technology, Engineering"
Spaceships : A  Reference Guide to International Reusable Launch Vehicle Concepts from 1944 to the Present,Robert A Goehlich,109,Collector's Guide Publishing,2007-03-01,18.35,3.15,4,2,0,0,1,0,1,1598504,9781894959506,English,"Technology, Engineering"
The Wilderness Condition : Essays On Environment And Civilization,"Max Oelschlaeger, Sierra Club Books",345,Island Press,1992-06-01,54.99,11.91,3.55,11,0,0,6,4,1,9781559631907,9781559631907,English,"Technology, Engineering"
Britannia's Daughters,Ursula Stuart Mason,192,Pen & Sword Books Ltd,2012-08-01,24.65,1.35,5,1,0,0,0,0,1,1484464,9781848846784,English,"Technology, Engineering"
The Wilderness Condition : Essays On Environment And Civilization,"Max Oelschlaeger, Sierra Club Books",345,Island Press,1992-06-01,54.99,11.91,3.55,11,0,0,6,4,1,9781559631907,9781559631907,English,"Technology, Engineering"
V-2 : A Combat History of the First Ballistic Missile,T D Dungan,256,Westholme Publishing,2019-08-30,23.31,7.88,3.87,15,0,1,3,8,3,2647422,9781594163272,English,"Technology, Engineering"
Reeds Vol 2: Applied Mechanics for Marine Engineers,Paul Anthony Russell,592,Bloomsbury Publishing PLC,2022-01-25,67.51,1.49,2,2,0,2,0,0,0,1726997,9781472988188,English,"Technology, Engineering"
Uniforms and Insignia of the Grsdeutschland Division: Vol 1,Scott Pritchett,320,Schiffer Publishing Ltd,2010-12-01,121.78,11.72,5,1,0,0,0,0,1,1862282,9780764333422,English,"Technology, Engineering"
History of the British Cavalry 1816-1850 Vol.1,"George Charles Henry Victor Paget,Marquess of Anglesey",336,Pen & Sword Books Ltd,1993-09-14,71.46,11.54,3.88,8,0,0,3,3,2,1680928,9780850521122,English,"Technology, Engineering"
Electrician's Book How to Read Electrical Drawings,Cornel Barbu,176,Lulu.com,2008-03-31,23.81,4.29,4.67,3,0,0,0,1,2,1914020,9781435713208,English,"Technology, Engineering"
Honda 700-1100cc V-Fours 82-88,"Ron Wright, E. Scott, Randy Stephens",440,Haynes Publishing Group,1991-07-01,38.88,11.12,3.6,5,0,0,3,1,1,1874310,9780892875481,English,"Technology, Engineering"
Practical Hydraulic Systems: Operation and Troubleshooting for Engineers and Technicians,"Ravi Doddannavar, Andries Barnard, Jayaraman Ganesh",240,Elsevier Science & Technology,2005-04-11,52.88,6.07,4.2,5,0,1,0,1,3,1415312,9780750662765,English,"Technology, Engineering"
The Big Chemistry Book on Solutions - Chemistry for 4th Graders Children's Chemistry Books,Baby Professor,64,Baby Professor,2017-04-15,14.03,6.17,3.25,4,1,1,0,0,2,9781541910843,9781541910843,English,"Technology, Engineering"
MATLAB for Mechanical Engineers,Rao V. Dukkipati,624,New Age International (UK) Ltd,2009-07-01,71.41,1.88,3.2,10,2,1,1,5,1,1752615,9781906574130,English,"Technology, Engineering"
"Audel HVAC Fundamentals - Heating Systems Components, Gas and Oil Burners and Automatic Controls V 2 4e",JE Brumbaugh,672,John Wiley & Sons Inc,2004-07-02,50.05,5.75,4.14,7,0,0,2,2,3,1107940,9780764542077,English,"Technology, Engineering"
Clearing the Air : SHORTLISTED FOR THE ROYAL SOCIETY SCIENCE BOOK PRIZE,Tim Smedley,320,Bloomsbury Publishing PLC,2021-01-26,12.54,0.96,4.18,190,0,4,35,74,77,656933,9781472953339,English,"Technology, Engineering"
Sheep for Beginners,John K. V. Eunson,192,Bonnier Books Ltd,2005-11-30,5.70,5.30,3.2,5,0,0,4,1,0,1764086,9781845020408,English,"Technology, Engineering"
"Agroecology : A Transdisciplinary, Participatory and Action-oriented Approach","V. Ernesto Mendez, Christopher M. Bacon, Roseann Cohen, Stephen R. Gliessman",280,Apple Academic Press Inc.,2015-12-02,138.33,43.17,4,3,0,0,0,3,0,1716478,9781482241761,English,"Technology, Engineering"
"Systems Life Cycle Costing : Economic Analysis, Estimation, and Management",John V. Farr,316,Taylor & Francis Inc,2011-06-20,111.11,0.39,4.33,3,0,0,0,2,1,1720697,9781439828915,English,"Technology, Engineering"
"German Daggers of World War II - A Photographic Reference: Vol 2 - SA, Feldherrnhalle, SS, NSKK, NPEA, RAD, Hitlerjugend",Thomas M. Johnson,384,Schiffer Publishing Ltd,2005-05-31,78.92,9.58,4,1,0,0,0,1,0,1108225,9780764322044,English,"Technology, Engineering"
"Digital and Kalman Filtering: An Introduction to Discrete-Time Filtering and Optimum Linear Estimation, Seco : An Introduction to Discrete-Time Filtering and Optimum Linear Estimation, Second Edition",S. M. Bozic,176,Dover Publications Inc.,2018-12-28,15.92,1.08,2,1,0,1,0,0,0,1321882,9780486817354,English,"Technology, Engineering"
The Basic Principles of Operational Art and Tactics : A Soviet View,V Ye Savkin,296,University Press of the Pacific,2002-07-28,41.56,2.84,4,2,0,0,0,2,0,1909050,9781410201140,English,"Technology, Engineering"
Applied Nonlinear Optics,"Frits Zernike, John E Midwinter",197,Dover Publications Inc.,2006-11-24,14.48,0.52,4,3,0,0,1,1,1,1324589,9780486453606,English,"Technology, Engineering"
The Big Chemistry Book on Solutions - Chemistry for 4th Graders Children's Chemistry Books,Baby Professor,64,Baby Professor,2017-04-15,14.03,6.17,3.25,4,1,1,0,0,2,9781541910843,9781541910843,English,"Technology, Engineering"
Cheese and Microbes,C Donnelly,300,American Society for Microbiology,2014-06-10,113.69,6.26,4,7,0,1,1,2,3,1276232,9781555815868,English,"Technology, Engineering"
Major Milestones in Space Exploration Astronomy History Books Grade 3 Children's Astronomy & Space Books,Baby Professor,74,Baby Professor,2019-11-22,15.10,6.70,4,1,0,0,0,1,0,9781541952775,9781541952775,English,"Technology, Engineering"
Plasticity Theory,Jacob Lubliner,544,Dover Publications Inc.,2008-04-25,28.96,3.04,4.38,8,0,0,1,3,4,1051612,9780486462905,English,"Technology, Engineering"
Old Books and Digital Publishing: Eighteenth-Century Collections Online,Stephen H. Gregg,75,Cambridge University Press,2021-01-28,14.40,0.18,4.5,2,0,0,0,1,1,9781108720694,9781108720694,English,"Technology, Engineering"
API-571 Corrosion and Materials Exam Practice Questions & Dumps : 200+ Exam Practice Questions for Api-571 Latest Version,Blueprint Books,82,Independently Published,2020-09-13,13.50,0.40,3,2,1,0,0,0,1,9798685897992,9798685897992,English,"Technology, Engineering"
365 Science and Technology Facts,OM Books,236,OM Books International,2019-01-01,24.46,0.70,4.2,5,0,1,0,1,3,9789352760961,9789352760961,,"Technology, Engineering"
The Fishermen's Frontier : People and Salmon in Southeast Alaska,"David F. Arnold, William Cronon",296,University of Washington Press,2008-07-01,17.01,70.99,3.63,19,0,1,8,7,3,2014962,9780295987880,English,"Technology, Engineering"
Finite Element Analysis for Design Engineers,Paul M. Kurowski,212,SAE International,2004-09-30,106.14,18.36,4.5,2,0,0,0,1,1,1331482,9780768011401,English,"Technology, Engineering"
Introduction to Mathematical Fluid Dynamics,Richard E. Meyer,192,Dover Publications Inc.,2010-12-22,12.89,0.11,3.8,5,0,1,1,1,2,1246295,9780486615547,English,"Technology, Engineering"
Practical Variable Speed Drives and Power Electronics,Malcolm Barnes,304,Elsevier Science & Technology,2003-07-30,51.49,3.46,3.86,7,0,0,2,4,1,1056356,9780750658089,English,"Technology, Engineering"
Magnetism and Transition Metal Complexes,"F E Mabbs, D J Machin, Lord Lewis, Dante Gatteschi",206,Dover Publications Inc.,2008-01-25,15.66,0.34,4,2,0,0,0,2,0,1005192,9780486462844,English,"Technology, Engineering"
Analytical Fleet Maintenance Management,John E. Dolce,536,SAE International,2009-06-30,65.77,11.73,4.25,4,0,0,1,1,2,1323495,9780768016840,English,"Technology, Engineering"
An Introduction to Acoustics,Robert H Randall,340,Dover Publications Inc.,2005-05-27,18.16,2.84,3.75,4,0,0,1,3,0,1051590,9780486442518,English,"Technology, Engineering"
Practical Power System Protection,"Leslie Hewitson, Mark Brown, Ramesh Balakrishnan",288,Elsevier Science & Technology,2005-02-28,53.97,4.98,4,2,0,0,1,0,1,1046987,9780750663977,English,"Technology, Engineering"
"Project X Origins: Purple Book Band, Oxford Level 8: Water: The Water Cycle",Steve Parker,24,Oxford University Press,2014-01-09,6.55,3.45,5,1,0,0,0,0,1,958953,9780198301820,English,"Technology, Engineering"
Fundamentals of Pervasive Information Management Systems,V Kumar,400,John Wiley & Sons Inc,2013-11-05,84.33,5.47,3.25,4,1,0,1,1,1,2123912,9781118024249,English,"Technology, Engineering"
Mechanics of Machines,V. Ramamurti,356,Alpha Science International Ltd,2011-01-31,48.73,5.27,3.78,9,0,2,1,3,3,2693596,9781842654569,English,"Technology, Engineering"
Fun Facts about Hydrogen : Chemistry for Kids The Element Series Children's Chemistry Books,Baby Professor,64,Baby Professor,2017-03-15,14.03,6.17,3.67,3,0,0,1,2,0,1936862,9781541939875,English,"Technology, Engineering"
The Man Who Talks with the Flowers : The Intimate Life Story of Dr. George Washington Carver,Glenn Clark,40,Wilder Publications,2011-09-01,10.73,1.07,4.58,156,1,2,9,38,106,1203904,9781617204180,English,"Technology, Engineering"
Medieval Mercenaries V 1 - The Great Companies,KA Fowler,404,John Wiley and Sons Ltd,2001-02-15,90.72,54.98,3.86,7,0,2,0,2,3,1861253,9780631158868,English,"Technology, Engineering"
Classic Vintage Crawlers & Dozers Vol 1****,Amato R,188,Heimburger House Publishing Company,2003-08-01,46.40,21.50,5,1,0,0,0,0,1,1877383,9780911581546,English,"Technology, Engineering"
Harmonograph : A Visual Guide to the Mathematics of Music,Anthony Ashton,64,WOODEN BOOKS,2022-03-15,7.66,0.84,3.9,225,0,17,56,84,68,1386982,9781952178047,English,"Technology, Engineering"
From Carrack to Clipper - A Book of Sailing-Ship Models,Frank C. Bowen,152,Read Books,2011-05-23,24.24,9.66,4,1,0,0,0,1,0,1719959,9781447411550,English,"Technology, Engineering"
Modeling and Simulation of Discrete-Event Systems,BK Choi,432,John Wiley & Sons Inc,2013-11-08,101.65,32.05,3.5,2,0,0,1,1,0,2138423,9781118386996,English,"Technology, Engineering"
The Child Medication Fact Book for Psychiatric Practice,"Feder D Joshua, Tien Elizabeth, Puzantian Talia",148,"Carlat Publishing, LLC",2018-10-02,57.69,26.81,4.67,3,0,0,0,1,2,1425817,9780997510683,English,"Technology, Engineering"
Mechanics of Machines,V. Ramamurti,356,Alpha Science International Ltd,2011-01-31,48.73,5.27,3.78,9,0,2,1,3,3,2693596,9781842654569,English,"Technology, Engineering"
Cutting Edge Biothics : A Christian Exploration of Technologies and Trends,"John F. Kilner, C. Christopher Hook, Diann B. Uustal",216,William B Eerdmans Publishing Co,2002-04-11,17.84,7.76,4.5,2,0,0,0,1,1,1109036,9780802849595,English,"Technology, Engineering"
Food Microbiology - Fundamentals and Frontiers Fifth Edition,MP Doyle,1100,American Society for Microbiology,2019-06-18,182.57,8.38,3,2,1,0,0,0,1,1450921,9781555819965,English,"Technology, Engineering"
"Industrial Boilers and Heat Recovery Steam Generators : Design, Applications, and Calculations",V. Ganapathy,648,Taylor & Francis Inc,2002-10-16,295.04,21.16,4.2,5,0,0,1,2,2,2478530,9780824708146,English,"Technology, Engineering"
The Final Countdown Tribulation Rising The AI Invasion Vol.2,Billy Crone,496,Get A Life Ministries,2021-01-14,36.17,0.33,5,1,0,0,0,0,1,1614433,9781948766647,English,"Technology, Engineering"
The Doubly Green Revolution : Food for All in the Twenty-First Century,Gordon Conway,352,Cornell University Press,1999-03-01,25.80,3.20,3.12,17,0,2,12,2,1,1333563,9780801486104,English,"Technology, Engineering"
Quantum Mechanics,V. Devanathan,386,Alpha Science International Ltd,2011-10-31,47.79,1.71,4.21,14,0,1,3,2,8,2251213,9781842656181,English,"Technology, Engineering"
"How To Make Doll Clothes - A Book For Daughters, Mothers And Grandmothers",Emily Dow,98,READ BOOKS,2010-09-10,25.83,10.27,4,1,0,0,0,1,0,1567728,9781445510828,English,"Technology, Engineering"
Major Milestones in Space Exploration Astronomy History Books Grade 3 Children's Astronomy & Space Books,Baby Professor,74,Baby Professor,2019-11-22,15.10,6.70,4,1,0,0,0,1,0,9781541952775,9781541952775,English,"Technology, Engineering"
RF Coils for MRI,JT Vaughan,468,John Wiley & Sons Inc,2012-12-11,138.79,105.21,4,1,0,0,0,1,0,1321704,9780470770764,English,"Technology, Engineering"
Digital Spectral Analysis with Applications: Seco : Second Edition,"S. Lawrence Marple, Jr.",512,Dover Publications Inc.,2019-03-29,31.63,6.37,4,2,0,0,1,0,1,1102043,9780486780528,English,"Technology, Engineering"
Nonlinear Programming : Analysis and Methods,Mordecai Avriel,528,Dover Publications Inc.,2003-09-16,26.46,5.54,3.83,6,0,0,2,3,1,1052042,9780486432274,English,"Technology, Engineering"
Garbage Trucks,Cari Meister,24,BULLFROG BOOKS,2013-08-01,21.56,6.94,3.75,12,1,1,1,6,3,1210211,9781620310458,English,"Technology, Engineering"
Theory of Scheduling,Richard W. Conway,304,Dover Publications Inc.,2003-06-09,23.77,0.23,3.5,6,1,0,2,1,2,1171804,9780486428178,English,"Technology, Engineering"
Venetian Ships and Shipbuilders of the Renaissance,Frederic Chapin Lane,296,Johns Hopkins University Press,1992-10-27,30.20,13.60,4.11,9,0,1,2,1,5,1255906,9780801845147,English,"Technology, Engineering"
Saturn and Its Rings Astronomy for Kids Books Grade 4 Children's Astronomy & Space Books,Baby Professor,72,Baby Professor,2019-08-01,23.78,7.12,5,1,0,0,0,0,1,9781541975569,9781541975569,English,"Technology, Engineering"
Are We There Yet? All About the Planet Jupiter! Space for Kids - Children's Aeronautics & Space Book,Baby Professor,42,Baby Professor,2017-02-15,12.68,3.52,2.8,5,1,1,1,2,0,1077386,9781683269243,English,"Technology, Engineering"
Sheep for Beginners,John K. V. Eunson,192,Bonnier Books Ltd,2005-11-30,5.70,5.30,3.2,5,0,0,4,1,0,1764086,9781845020408,English,"Technology, Engineering"
The Tradescants' Orchard : The Mystery of a Seventeenth-Century Painted Fruit Book,"Barrie Juniper, Hanneke Grootenboer",128,Bodleian Library,2013-06-01,43.99,25.01,4.33,6,0,0,0,4,2,623135,9781851242771,English,"Technology, Engineering"
Revolutionary Weapons Children's Military & War History Books,Baby Professor,42,Baby Professor,2017-02-15,12.68,3.52,5,1,0,0,0,0,1,9781541903517,9781541903517,English,"Technology, Engineering"
Wuthering Heights on Film and Television : A Journey Across Time and Cultures,Valerie V. Hazette,360,Intellect Books,2016-01-15,37.53,1.17,5,1,0,0,0,0,1,1964189,9781783204922,English,"Technology, Engineering"
Clearing the Air : SHORTLISTED FOR THE ROYAL SOCIETY SCIENCE BOOK PRIZE,Tim Smedley,320,Bloomsbury Publishing PLC,2021-01-26,12.54,0.96,4.18,190,0,4,35,74,77,656933,9781472953339,English,"Technology, Engineering"
Conquering Civilizations Children's Military & War History Books,Baby Professor,42,Baby Professor,2017-02-15,12.68,3.52,5,1,0,0,0,0,1,9781541902299,9781541902299,English,"Technology, Engineering"
Electrician's Book Control Circuits,Cornel Barbu,176,Lulu.com,2008-01-30,21.76,3.54,4,1,0,0,0,1,0,1913787,9781435707825,English,"Technology, Engineering"
Of Books and Botany in Early Modern England : Sixteenth-Century Plants and Print Culture,Leah Knight,182,Taylor & Francis Ltd,2009-04-20,134.52,9.98,4.2,5,0,0,1,2,2,9780754665861,9780754665861,English,"Technology, Engineering"
Functional Analysis and Linear Control Theory,J R Leigh,160,Dover Publications Inc.,2007-04-27,12.45,0.55,4,1,0,0,0,1,0,963037,9780486458137,English,"Technology, Engineering"
An Introduction to the Theory of Aeroelasticity,Y C Fung,512,Dover Publications Inc.,2008-12-26,26.46,5.54,3.5,6,0,0,3,3,0,963048,9780486469362,English,"Technology, Engineering"
The Rare Books of Freemasonry,Lionel Vibert,52,Legare Street Press,2021-09-09,13.86,0.14,3,1,0,0,1,0,0,9781013301056,9781013301056,English,"Technology, Engineering"
"Books, Bytes and Business : The Promise of Digital Publishing","Bill Martin, Xuemei Tian",298,Taylor & Francis Ltd,2010-10-31,132.76,5.74,4,4,0,0,1,2,1,9780754678373,9780754678373,English,"Technology, Engineering"
Introduction to Electromagnetic Engineering,Roger F. Harrington,320,Dover Publications Inc.,2003-11-01,20.02,0.98,4.33,3,0,0,0,2,1,861746,9780486432410,English,"Technology, Engineering"
Plasticity Theory,Jacob Lubliner,544,Dover Publications Inc.,2008-04-25,28.96,3.04,4.38,8,0,0,1,3,4,1051612,9780486462905,English,"Technology, Engineering"
Material Politics - Disputes Along the Pipeline,A Barry,258,John Wiley & Sons Inc,2013-11-11,29.32,18.98,4,6,0,0,2,2,2,840182,9781118529126,English,"Technology, Engineering"
Adobe Animate Classroom in a Book (2021 release),Russell Chun,496,Pearson Education (US),2021-03-26,48.79,14.21,4.67,3,0,0,0,1,2,1413551,9780136887423,English,"Technology, Engineering"
RF Coils for MRI,JT Vaughan,468,John Wiley & Sons Inc,2012-12-11,138.79,105.21,4,1,0,0,0,1,0,1321704,9780470770764,English,"Technology, Engineering"
The Apple-Tree; The Open Country Books-No. 1,L H Bailey,88,Alpha Edition,2021-12-29,12.69,1.21,3.75,4,0,1,0,2,1,9789355398659,9789355398659,English,"Technology, Engineering"
Theory of Scheduling,Richard W. Conway,304,Dover Publications Inc.,2003-06-09,23.77,0.23,3.5,6,1,0,2,1,2,1171804,9780486428178,English,"Technology, Engineering"
Revolutionary Weapons Children's Military & War History Books,Baby Professor,42,Baby Professor,2017-02-15,12.68,3.52,5,1,0,0,0,0,1,9781541903517,9781541903517,English,"Technology, Engineering"
Digital Spectral Analysis with Applications: Seco : Second Edition,"S. Lawrence Marple, Jr.",512,Dover Publications Inc.,2019-03-29,31.63,6.37,4,2,0,0,1,0,1,1102043,9780486780528,English,"Technology, Engineering"
"Mining in Cornwall Vol 7 : South Crofty Mine, The East Pool & Agar Mine",L J Bullen,128,The History Press Ltd,2004-09-01,13.88,3.12,5,1,0,0,0,0,1,1531120,9780752432496,English,"Technology, Engineering"
Mining in Cornwall Vol 5 : The North Coast,L J Bullen,128,The History Press Ltd,2004-01-01,14.02,9.98,5,1,0,0,0,0,1,1428906,9780752427508,English,"Technology, Engineering"
How are Planets Named? Planets in the Solar System Science Grade 4 Children's Astronomy & Space Books,Baby Professor,84,Baby Professor,2019-08-01,24.92,6.38,5,1,0,0,0,0,1,2625238,9781541975194,English,"Technology, Engineering"
The Sporting Bull Terrier (Vintage Dog Books Breed Classic - American Pit Bull Terrier),Eugene Glass,104,Read Books,2005-08-01,22.64,15.66,5,1,0,0,0,0,1,2731134,9781905124787,English,"Technology, Engineering"
The Little Book of Bees : A Pocket Guide to the Wonderful World of Bees,Vicki Vrint,128,Octopus Publishing Group,2022-07-05,7.70,1.80,4.43,7,0,0,0,4,3,1597595,9781787839885,English,"Technology, Engineering"
Multiaxial Fatigue,"Gary Marquis, Darrell F. Socie",502,SAE International,1999-12-15,47.12,0.18,3.67,3,0,0,1,2,0,1331785,9780768004533,English,"Technology, Engineering"
LEGO (R) Small Parts : The Secret Life of Minifigures,Aled Lewis,64,Chronicle Books,2020-04-07,14.14,0.86,4.29,58,0,0,9,23,26,1270698,9781452182254,English,"Technology, Engineering"
"Cosmetic and Toiletry Formulations, Vol. 8",Ernest W. Flick,400,William Andrew Publishing,2007-12-03,160.86,69.94,3.67,3,0,0,2,0,1,1861745,9780815514541,English,"Technology, Engineering"
Astronomy For Beginners : A Young Stargazers Guide To The Universe - Children Explore Outer Space Books,Baby Professor,42,Baby Professor,2016-04-01,12.68,3.52,5,1,0,0,0,0,1,1592532,9781683056058,English,"Technology, Engineering"
The Great Climate Change Debate : Karoly v Happer,Andy May,300,Andy May Petrophysicist,2022-03-01,21.32,21.78,5,1,0,0,0,0,1,795698,9781639446766,English,"Technology, Engineering"
The Spice Book (WSE),A Vladimirescu,432,John Wiley & Sons Inc,1994-04-26,81.06,8.64,4.1,10,0,0,3,3,4,1666929,9780471609261,English,"Technology, Engineering"
Complete Guide to Size Specification and Technical Design : Bundle Book + Studio Access Card,Paula J. Myers-McDevitt,387,Bloomsbury Publishing PLC,2016-09-08,110.49,1.01,5,2,0,0,0,0,2,655931,9781501313097,English,"Technology, Engineering"
Under the Microscope : Earth's Tiniest Inhabitants - Soil Science for Kids Children's Earth Sciences Books,Baby Professor,64,Baby Professor,2017-03-15,14.03,6.17,5,1,0,0,0,0,1,1460017,9781541940208,English,"Technology, Engineering"
The Lunar Exploration Scrapbook : A Pictorial History of Lunar Vehicles,Robert Godwin,224,Collector's Guide Publishing,2007-12-01,23.48,0.52,3.83,6,0,1,1,2,2,1374003,9781894959698,English,"Technology, Engineering"
Toxic Archipelago : A History of Industrial Disease in Japan,"Brett L. Walker, William Cronon",304,University of Washington Press,2011-07-01,28.41,3.59,4.04,76,0,2,19,29,26,1240143,9780295991382,English,"Technology, Engineering"
Network Analysis and Synthesis : A Modern Systems Theory Approach,"Brian D O Anderson, Sumeth Vongpanitlerd",560,Dover Publications Inc.,2006-11-24,31.56,0.44,4.2,5,0,0,1,2,2,1321740,9780486453576,English,"Technology, Engineering"
Planet Mars : Story of Another World,"François Forget, François Costard, Philippe Lognonné",229,Springer-Verlag New York Inc.,2008-05-30,31.03,9.47,4.11,9,0,0,2,4,3,1319351,9780387489254,English,"Technology, Engineering"
The Tradescants' Orchard : The Mystery of a Seventeenth-Century Painted Fruit Book,"Barrie Juniper, Hanneke Grootenboer",128,Bodleian Library,2013-06-01,43.99,25.01,4.33,6,0,0,0,4,2,623135,9781851242771,English,"Technology, Engineering"
"Goin' Up and Lookin' Down : The Book about Flying, Airplanes, Pilots, Airports, Plane People, and Plane Stuff.",Lynn R Butch Pinson,224,iUniverse,2007-11-14,16.68,6.42,4.25,4,0,0,0,3,1,571843,9780595476855,English,"Technology, Engineering"
Reeds Vol 6: Basic Electrotechnology for Marine Engineers,Dr. Christopher Lavers,528,Bloomsbury Publishing PLC,2020-02-25,65.08,3.42,4.67,3,0,0,0,1,2,1565875,9781472963833,English,"Technology, Engineering"
"The ""Daily Telegraph"" Airmen's Obituaries: Bk. 2","Graham Pitchfork, Jay Iliff",416,Grub Street Publishing,2007-10-23,40.75,2.75,3.5,2,0,1,0,0,1,1471016,9781904943839,English,"Technology, Engineering"
Craft Beer : More Than 100 of the World's Top Craft Beers,"Dominic Roskrow, Collins Books",224,HarperCollins Publishers,2018-09-01,8.86,2.14,4.5,4,0,0,1,0,3,1508090,9780008271206,English,"Technology, Engineering"
Well-Made Book: Essays & Lectures by,William S Peterson,408,Mark Batty Publisher,2007-03-01,14.25,36.70,3.57,7,0,0,3,4,0,1332542,9780971568747,English,"Technology, Engineering"
No Reservations: Salon Games Book 2,Stephanie Julian,320,Headline Publishing Group,2013-09-03,9.27,2.23,4.03,654,9,25,143,237,240,1558149,9781472210838,English,"Technology, Engineering"
The Handbook of Media Audiences,V Nightingale,562,John Wiley and Sons Ltd,2011-05-17,186.50,36.90,3.5,6,0,0,3,3,0,1711276,9781405184182,English,"Technology, Engineering"
Saturn IB / Saturn V Rocket Payload Planner's Guide,"Douglas Aircraft, Nasa",142,Periscope Film LLC,2012-06-05,15.61,2.49,4.33,3,0,0,1,0,2,1299402,9781937684778,English,"Technology, Engineering"
Patrick Cameron: Dressing Long Hair Book 2,Patrick Cameron,80,Cengage Learning EMEA,2001-03-01,39.38,42.12,3,2,1,0,0,0,1,1278980,9781861526847,English,"Technology, Engineering"
Handloom Weaving Technology,Allen Fannin,350,Rowman & Littlefield,1998-02-01,23.96,18.04,3.57,7,0,0,4,2,1,1276928,9781558216129,English,"Technology, Engineering"
Nakajima Ki-43 Hayabusa,Richard M. Bueschel,64,Schiffer Publishing Ltd,2004-09-01,19.59,0.01,3.5,6,0,0,3,3,0,971406,9780887408045,English,"Technology, Engineering"
Aquaculture Production Systems,JH Tidwell,440,Iowa State University Press,2012-06-26,98.61,16.79,3,1,0,0,1,0,0,932144,9780813801261,English,"Technology, Engineering"
"Modern Computer Architecture and Organization : Learn x86, ARM, and RISC-V architectures and the design of smartphones, PCs, and cloud servers",Jim Ledin,560,Packt Publishing Limited,2020-04-30,67.34,2.56,4.65,26,0,0,1,7,18,463449,9781838984397,English,"Technology, Engineering"
Molecular Wine Microbiology,"Alfonso V. Carrascosa Santiago, Rosario Munoz, Ramon Gonzalez Garcia",372,Elsevier Science Publishing Co Inc,2011-06-07,104.41,9.58,4,1,0,0,0,1,0,1494027,9780123750211,English,"Technology, Engineering"
"Advanced Cleaning Product Formulations, Vol. 5",Ernest W. Flick,254,William Andrew Publishing,2007-12-03,110.88,20.12,4.6,5,0,0,1,0,4,1319161,9780815514312,English,"Technology, Engineering"
How a Log Cabin is Built - Engineering Books for Kids Children's Engineering Books,Baby Professor,64,Baby Professor,2017-12-01,14.03,6.17,5,1,0,0,0,0,1,3553089,9781541914971,English,"Technology, Engineering"
"What Makes Up the Universe? Stars, Planets, Solar Systems and Galaxies Astronomy Guide Book Grade 3 Children's Astronomy & Space Books",Baby Professor,76,Baby Professor,2020-01-01,15.16,7.44,2,1,0,1,0,0,0,2613113,9781541952935,English,"Technology, Engineering"
A Prayer Book for the Armed Services : 2008 Edition,Church Publishing,190,Church Publishing Inc,2008-12-01,12.08,1.91,4.2,10,0,0,3,2,5,1546998,9780898695656,English,"Technology, Engineering"
Modern Marine Engineer's Manual: Vol I,Everett C. Hunt,1280,Schiffer Publishing Ltd,2009-07-07,98.34,7.16,3.77,13,2,1,1,3,6,1338039,9780870334962,English,"Technology, Engineering"
The Book of Five Rings,Miyamoto Musashi,96,Wilder Publications,2018-04-03,18.81,1.69,4.01,44182,692,2470,9521,14722,16777,1574333,9781515436201,English,"Technology, Engineering"
"Chemistry Lab Mysteries, Fun Laboratory Tools! Chemistry for Kids - Children's Analytic Chemistry Books",Baby Professor,42,Baby Professor,2017-02-15,12.68,4.02,5,1,0,0,0,0,1,2221208,9781683269991,English,"Technology, Engineering"
The Little Book of Bees : A Pocket Guide to the Wonderful World of Bees,Vicki Vrint,128,Octopus Publishing Group,2022-07-05,7.70,1.80,4.43,7,0,0,0,4,3,1597595,9781787839885,English,"Technology, Engineering"
J & P Transformer Book,Martin Heathcote,992,ELSEVIER SCIENCE & TECHNOLOGY,2007-10-30,228.03,26.97,4.33,3,0,0,0,2,1,1425398,9780750681643,English,"Technology, Engineering"
Archifutures Vol 1 : The Museum,&BEYOND,208,DPR-Barcelona,2017-12-29,29.68,4.58,5,1,0,0,0,0,1,1484580,9788494487361,Spanish,"Technology, Engineering"
The Log Book : Getting the Best from Your Wood-Burning Stove,Will Rolls,112,Hyden House Ltd,2013-10-10,9.41,0.59,3.96,82,3,1,21,28,29,87070,9781856231572,English,"Technology, Engineering"
Knights Of Sidonia Vol. 2,Tsutomu Nihei,180,Vertical Inc.,2013-05-02,12.71,1.29,3.81,714,6,56,186,289,177,76110,9781935654810,English,"Technology, Engineering"
Land Rover 90/110 Defender Workshop Manual 1983 on,Brooklands Books,228,Brooklands Books Ltd,2006-03-05,34.64,9.36,4.67,3,0,0,0,1,2,183870,9781855203112,English,"Technology, Engineering"
"Super Sneaky Uses for Everyday Things : Power Devices with Your Plants, Modify High-Tech Toys, Turn a Penny Into a Battery, and More",Cy Tymony,145,Andrews McMeel Publishing,2011-11-01,12.36,1.64,3.48,33,2,5,10,7,9,352498,9781449408145,English,"Technology, Engineering"
