title,authors,number_of_pages,publisher,publication_date,price_in_euros,discount_in_euros,rating,number_of_votes_goodreads,number_of_votes_one_star,number_of_votes_two_stars,number_of_votes_three_stars,number_of_votes_four_stars,number_of_votes_five_stars,bestsellers_rank,isbn13,language,category
Teaching Other Subjects Through English (CLIL),"Sheelagh Deller, Christine Price",168,Oxford University Press,2007-05-10,32.07,14.43,4,8,0,1,1,3,3,260783,9780194425780,English,"Dictionaries, Languages"
Power Up Level 2 Pupil's Book,Caroline Nixon,124,Cambridge University Press,2018-09-06,27.83,0.17,4,2,0,0,1,0,1,350603,9781108413763,English,"Dictionaries, Languages"
The Book of Lamentations,John Goldingay,240,William B Eerdmans Publishing Co,2022-03-01,34.10,9.40,4.4,5,0,0,1,1,3,335351,9780802825421,English,"Dictionaries, Languages"
Get Started in Italian Absolute Beginner Course : (Book and audio support),Vittoria Bowles,224,John Murray Press,2014-09-26,16.38,17.62,4,2,0,0,0,2,0,113336,9781444174717,English,"Dictionaries, Languages"
Storyfun for Flyers Teacher's Book with Audio CDs (2),Karen Saxby,64,Cambridge University Press,2011-07-31,18.64,4.24,5,2,0,0,0,0,2,408532,9780521126670,English,"Dictionaries, Languages"
The Little Red Writing Book,Brandon Royal,130,Maven Publishing,2012-02-01,10.23,2.77,3.79,436,8,30,125,157,116,421890,9781897393208,English,"Dictionaries, Languages"
Eyes Open Level 3 Student's Book,"Ben Goldstein, Ceri Jones, Eoin Higgins",128,Cambridge University Press,2017-03-01,29.73,4.10,2,1,0,1,0,0,0,406856,9781107467620,English,"Dictionaries, Languages"
Technical English Level 1 Course Book,David Bonamy,128,Pearson Education Limited,2013-02-25,26.10,12.41,3.6,43,8,7,1,5,22,45974,9781405845458,English,"Dictionaries, Languages"
Eugene O'Neill: Complete Plays Vol. 3 1932-1943 (LOA #42),Eugene O'Neill,1000,The Library of America,1988-11-01,40.04,4.96,4.34,320,3,5,42,99,171,49662,9780940450509,English,"Dictionaries, Languages"
"Writing Children's Books For Dummies, 3rd Edition",L Rojany Buccieri,432,John Wiley & Sons Inc,2022-06-30,21.17,4.83,3.92,268,7,14,61,97,89,972936,9781119870012,English,"Dictionaries, Languages"
Great Russian Short Stories of the Twentieth Century : A Dual-Language Book,Francis,288,Dover Publications Inc.,2013-04-29,15.03,3.47,3.9,20,0,0,5,12,3,59321,9780486488738,English,"Dictionaries, Languages"
