title,authors,number_of_pages,publisher,publication_date,price_in_euros,discount_in_euros,rating,number_of_votes_goodreads,number_of_votes_one_star,number_of_votes_two_stars,number_of_votes_three_stars,number_of_votes_four_stars,number_of_votes_five_stars,bestsellers_rank,isbn13,language,category
Back Before They Invented Open Face Helmets : A Book of Cartoons and Doodles,Taj L Mihelich,168,Taj Mihelich,2020-11-25,18.19,18.01,4.5,2,0,0,0,1,1,1528832,9780578793986,English,Transport
Book of the Nsu Prima 1956-1964 Prima D - V - III - Iiik -,"R H Warring, Floyd Clymer, Velocepress",112,"Veloce Enterprises, Inc.",2016-07-20,26.59,1.41,5,1,0,0,0,0,1,3586717,9781588501400,English,Transport
The Cadillac Northstar V-8 : A History,Anthony Young,208,McFarland & Co  Inc,2017-02-28,35.35,7.35,4,1,0,0,0,1,0,9780786471188,9780786471188,English,Transport
The Bell 206 Book,Phil Croucher,176,Lulu.com,2007-08-19,21.04,7.86,4,2,0,0,1,0,1,3185890,9780973225396,English,Transport
The Wheels The Friendship Race (Czech Book for Kids),"Inna Nusinsky, Kidkiddos Books",32,KidKiddos Books Ltd.,2021-03-06,27.89,8.31,4.05,65,5,4,9,12,35,9781525951190,9781525951190,Czech,Transport
The Wheels The Friendship Race (Croatian Book for Kids),"Inna Nusinsky, Kidkiddos Books",32,KidKiddos Books Ltd.,2021-03-09,27.89,8.31,4.05,65,5,4,9,12,35,9781525951619,9781525951619,,Transport
The Wheels The Friendship Race (English Hungarian Book for Kids) : Bilingual Hungarian Children's Book,"Inna Nusinsky, Kidkiddos Books",32,KidKiddos Books Ltd.,2018-03-22,16.20,8.10,4.05,65,5,4,9,12,35,9781525907579,9781525907579,Hungarian,Transport
Planes of the Presidents: An Illustrated History of Air Force One,Bill Holder,48,Schiffer Publishing Ltd,2000-06-30,19.32,1.68,3,4,1,1,0,1,1,2458294,9780764311871,English,Transport
The Wheels The Friendship Race (Vietnamese Book for Kids) : Vietnamese Children's Book,"Inna Nusinsky, Kidkiddos Books",32,KidKiddos Books Ltd.,2018-03-08,27.89,8.41,4.05,65,5,4,9,12,35,9781525907364,9781525907364,Vietnamese,Transport
"Breaking the Mishap Chain : Human Factors Lessons Learned From Aerospace Accidents and Incidents in Research, Flight Test, and Development","Nasa, Peter W. Merlin, Gregg A. Bendrick",244,Books Express Publishing,2012-05-23,24.72,7.18,4,29,0,0,8,13,8,2231541,9781780398495,English,Transport
Taking Flight : Education and Training for Aviation Careers,"National Research Council, Division of Behavioral and Social Sciences and Education, Commission on Behavioral and Social Sciences and Education, Committee on Education and Training for Civilian Aviation Careers, Clinton V., Jr. Oster, Janet S. Hansen",192,National Academies Press,1997-03-14,67.17,0.46,3,1,0,0,1,0,0,2938653,9780309056762,English,Transport
Ultimate Sheet Metal Fabrication Book (Black & White),Timothy Remus,146,Wolfgang Publications,2005-06-21,38.87,15.53,3.31,13,0,3,5,3,2,3807414,9781941064436,English,Transport
Ancient And Modern Ships - Part I Wooden Sailing-Ships.,George V. Holmes,184,Read Books,2008-11-04,22.97,12.43,3.15,13,2,3,2,3,3,3407238,9781443755238,English,Transport
The book of the Lamborghini Murcielago,Thillainathan Pathmanathan,160,Veloce Publishing Ltd,2019-01-08,79.53,29.97,3,1,0,0,1,0,0,3719052,9781845849221,English,Transport
Boats Coloring Book,Jasmine Taylor,46,Lulu.com,2019-03-16,12.29,0.21,5,1,0,0,0,0,1,9780359517350,9780359517350,English,Transport
Charles W. Morgan Book,John F Leavitt,123,MYSTIC SEAPORT MUSEUM,2013-01-01,23.51,2.49,4.17,6,0,0,1,3,2,9780913372104,9780913372104,English,Transport
The E-Fan Book : Build a Fully Automatic System on the Cheap!,Kevin R Hill,64,INDEPENDENTLY PUBLISHED,2018-02-11,14.94,0.06,4,1,0,0,0,1,0,9781980254690,9781980254690,English,Transport
Boats Coloring Book,Jasmine Taylor,46,Lulu.com,2019-03-16,12.29,0.21,5,1,0,0,0,0,1,9780359517350,9780359517350,English,Transport
The book of the Lamborghini Murcielago,Thillainathan Pathmanathan,160,Veloce Publishing Ltd,2019-01-08,79.53,29.97,3,1,0,0,1,0,0,3719052,9781845849221,English,Transport
German v. British Railways,Edwin a Pratt,72,Franklin Classics Trade Press,2018-10-17,14.63,4.37,4,1,0,0,0,1,0,9780343617547,9780343617547,English,Transport
German v. British Railways,Edwin a Pratt,72,Franklin Classics Trade Press,2018-10-17,14.63,4.37,4,1,0,0,0,1,0,9780343617547,9780343617547,English,Transport
Boys' Book Of Model Boats,Raymond Francis Yates,124,Lector House,2022-01-17,10.88,1.22,2.5,4,1,1,1,1,0,9789393693907,9789393693907,English,Transport
Maxwell Motor and the Making of the Chrysler Corporation,Anthony J. Yanik,208,Wayne State University Press,2009-04-01,39.79,9.91,3.88,8,0,0,2,5,1,2110914,9780814334232,English,Transport
Aircraft Accident Analysis : Final Reports,Walters,426,McGraw-Hill,2000-09-27,57.59,8.91,3.92,25,2,0,4,11,8,2333471,9780071832649,English,Transport
The Wheels The Friendship Race (English Vietnamese Book for Kids) : Bilingual Vietnamese Children's Book,"Kidkiddos Books, Inna Nusinsky",32,KidKiddos Books Ltd.,2018-03-07,16.20,8.10,4.05,65,5,4,9,12,35,3531436,9781525907333,Vietnamese,Transport
The Wheels : The Friendship Race,"Kidkiddos Books, Inna Nusinsky",32,KidKiddos Books Ltd.,2015-12-15,16.20,8.10,4.05,65,5,4,9,12,35,9781772681468,9781772681468,English,Transport
The Wheels The Friendship Race (Vietnamese English Book for Kids),"Kidkiddos Books, Inna Nusinsky",32,KidKiddos Books Ltd.,2021-02-14,27.89,8.61,4.05,65,5,4,9,12,35,9781525948893,9781525948893,Vietnamese,Transport
Hot Wheels Recent Years,Bob Parker,176,Schiffer Publishing Ltd,2003-02-04,34.36,0.64,4.33,3,0,0,0,2,1,1104545,9780764316999,English,Transport
Veda Orr's New Revised Hot Rod Pictorial,"V. Orr, Velocepress, F. Clymer",88,TheValueGuide,2010-11-11,27.17,0.83,5,1,0,0,0,0,1,1073305,9781588501530,English,Transport
The Flying Scotsman Pocket-Book,R H N Hardy,128,Bloomsbury Publishing PLC,2020-08-25,11.93,4.07,2,2,1,0,1,0,0,9781784424732,9781784424732,English,Transport
Clymer Yamaha V-Star 650 1998-201,Haynes,376,Haynes Publishing Group,2012-08-17,36.07,13.93,4,1,0,0,0,1,0,1933157,9781599696195,English,Transport
Classic Vintage Crawlers & Dozers Vol 1****,Amato R,188,Heimburger House Publishing Company,2003-08-01,46.40,21.50,5,1,0,0,0,0,1,1877383,9780911581546,English,Transport
The Wheels The Friendship Race (Vietnamese English Book for Kids),"Kidkiddos Books, Inna Nusinsky",32,KidKiddos Books Ltd.,2021-02-14,16.20,8.10,4.05,65,5,4,9,12,35,9781525948886,9781525948886,Vietnamese,Transport
The Wheels : The Friendship Race,"Kidkiddos Books, Inna Nusinsky",32,KidKiddos Books Ltd.,2016-05-09,27.89,8.31,4.05,65,5,4,9,12,35,9781772685701,9781772685701,English,Transport
Meaning of Life According to Bikers: The Biker Book for Charity,Louise Lewis,176,Schiffer Publishing Ltd,2018-09-28,26.82,0.68,5,1,0,0,0,0,1,1675838,9780764355967,English,Transport
The Wheels : The Friendship Race,"Kidkiddos Books, Inna Nusinsky",32,KidKiddos Books Ltd.,2015-12-15,16.20,8.10,4.05,65,5,4,9,12,35,9781772681468,9781772681468,English,Transport
The Wheels The Friendship Race (Vietnamese English Book for Kids),"Kidkiddos Books, Inna Nusinsky",32,KidKiddos Books Ltd.,2021-02-14,27.89,8.61,4.05,65,5,4,9,12,35,9781525948893,9781525948893,Vietnamese,Transport
The Wheels The Friendship Race (Serbian Book for Kids) : Serbian Children's Book,"Kidkiddos Books, Inna Nusinsky",32,KidKiddos Books Ltd.,2018-07-30,27.89,8.51,4.05,65,5,4,9,12,35,3528409,9781525909115,Serbian,Transport
Las Ruedas- La Carrera de la Amistad The Wheels- The Friendship Race : Spanish English Bilingual Edition,"Kidkiddos Books, Inna Nusinsky",32,KidKiddos Books Ltd.,2016-08-26,16.20,8.10,4.05,65,5,4,9,12,35,3694716,9781772688788,Spanish,Transport
MG Owners' Handbook: Part No. Akm3229 : Mg Midget Mk 3,Brooklands Books,63,Brooklands Books Ltd,2006-03-05,14.96,0.54,5,1,0,0,0,0,1,9781855200906,9781855200906,English,Transport
Bf 109D/E : Blitzkrieg 1939-40,"Malcolm V. Lowe, Gareth Hector, Jim Laurier",80,Bloomsbury Publishing PLC,2022-07-21,16.03,8.97,4.33,3,0,0,1,0,2,319334,9781472850317,English,Transport
Book of the Bsa Bantam,"W. - A. Haycraft - Lupton, Floyd Clymer, Velocepress",134,TheValueGuide,2012-12-05,26.94,1.06,5,1,0,0,0,0,1,818638,9781588502100,English,Transport
"The Maritime Engineering Reference Book : A Guide to Ship Design, Construction and Operation",Anthony F. Molland,920,Elsevier Science & Technology,2008-10-14,180.59,14.41,5,2,0,0,0,0,2,810423,9780750689878,English,Transport
The Book of the Classic MV Agusta Fours,Ian Falloon,240,Veloce Publishing Ltd,2011-10-15,84.87,25.63,4,2,0,0,1,0,1,790332,9781845842031,English,Transport
Cars,Anne Rockwell,24,Penguin Books Ltd,1992-10-01,7.68,0.32,3.26,34,1,4,18,7,4,507744,9780140547412,English,Transport
The Porsche Book : The Best Porsche Images by Frank M. Orel,"Frank Orel, Elmar Brummer",368,teNeues Publishing UK Ltd,2018-11-01,96.79,3.21,4.57,7,0,0,1,1,5,2797622,9783961711673,English,Transport
Fiat 500 : The Design Book,"Fiat, Enrico Leonardo Fagone",144,Rizzoli International Publications,2017-11-28,32.43,2.07,4,1,0,0,0,1,0,1320117,9780847847532,English,Transport
"Donny's Unauthorized Technical Guide to Harley-Davidson, 1936 to Present : Volume V: Part I of II-The Shovelhead: 1966 to 1985",Donny Petersen,776,iUniverse,2012-08-31,47.41,1.89,3.9,10,0,0,3,5,2,977068,9781475942828,English,Transport
Hands-On Race Car Engineer,John H. Glimmerveen,183,SAE International,2004-04-01,83.99,5.51,5,1,0,0,0,0,1,1858604,9780768008982,English,Transport
Back Before They Invented Open Face Helmets : A Book of Cartoons and Doodles,Taj L Mihelich,168,Taj Mihelich,2020-11-25,18.19,18.01,4.5,2,0,0,0,1,1,1528832,9780578793986,English,Transport
Aircraft Accident Analysis : Final Reports,Walters,426,McGraw-Hill,2000-09-27,57.61,8.89,3.92,25,2,0,4,11,8,2333471,9780071832649,English,Transport
Maxwell Motor and the Making of the Chrysler Corporation,Anthony J. Yanik,208,Wayne State University Press,2009-04-01,39.79,9.91,3.88,8,0,0,2,5,1,2110914,9780814334232,English,Transport
Honda ST1100 Pan European V-Fours (96 -02),Haynes Publishing,256,Haynes Publishing Group,2015-10-19,36.66,22.84,5,2,0,0,0,0,2,1018971,9781785212949,English,Transport
"A Little Book of Model Trains - Dealing with the Construction of Trains, Stations, and Accessories.",Various Authors,30,Read Books,2012-01-05,12.62,5.28,5,1,0,0,0,0,1,1019591,9781447441960,English,Transport
Reeds Vol 8 General Engineering Knowledge for Marine Engineers,"Paul Anthony Russell, Mr Leslie Jackson, Thomas D. Morton",608,Bloomsbury Publishing Plc,2018-11-06,58.00,13.50,4.5,4,0,0,1,0,3,933633,9781472952738,English,Transport
The Classic Cars Book,"Jurgen Lewandoski, Rene Staud",304,teNeues Publishing UK Ltd,2014-04-15,94.71,3.29,5,2,0,0,0,0,2,1392728,9783832798284,English,Transport
"The MotoLady's Book of Women Who Ride : Motorcycle Heroes, Trailblazers & Record-Breakers",Alicia Mariah Elfving,184,Motorbooks International,2021-06-01,27.55,0.95,4.2,10,0,1,0,5,4,55280,9780760367506,English,Transport
Impermanent Ways: The Closed Lines of Britain - Welsh Borders: Vol 10,Jeffery Grayer,104,Crecy Publishing,2015-08-13,15.05,0.95,5,1,0,0,0,0,1,951409,9781909328327,English,Transport
Reeds Vol 4: Naval Architecture for Marine Engineers,"Dr Richard Pemberton, E A Stokoe",400,Bloomsbury Publishing PLC,2018-12-18,61.63,6.87,3,5,2,0,0,2,1,974212,9781472947826,English,Transport
Helicopter Theory,Wayne Johnson,1089,Dover Publications Inc.,2003-03-17,38.49,1.51,3.95,22,0,2,4,9,7,807528,9780486682303,English,Transport
